,COL_GRADE_AVG
4246,-0.816825785900458
8918,-0.6560461331457492
5931,-0.4368011521166008
6916,0.425562439931383
9919,-0.5244991445282602
230,-0.6560461331457492
9930,0.4840277682058223
2621,0.7032727492349707
10484,-1.620724049674002
3572,-0.7437441255574085
10215,0.1040031344219649
7255,0.8640524019896798
12374,1.054064718881608
924,-0.0713928504013534
6148,1.3756240243910256
7594,-0.714511461420189
4998,0.396329775794163
2289,1.200228039567707
817,-0.6414298010771392
7180,-1.3137810762331943
2033,0.3378644475197236
10301,-0.6852787972829689
9530,0.3232481154511133
12363,0.527876764411652
7626,0.4840277682058223
9928,1.390240356459636
8795,-0.3344868276363315
7543,-0.9337564424493372
9865,-0.3052541634991118
3948,-0.8752911141748976
5274,-1.226083083821535
5990,1.054064718881608
11262,1.4633220168026848
2507,0.9371340623327288
5592,0.8640524019896798
9414,-1.0506870989982164
2930,0.3086317833825036
2445,-0.8022094538318483
5241,0.367097111656943
7535,-0.1883235069502327
6091,-0.2175561710874524
6463,-0.0275438541955237
1774,1.5510200092143442
5032,-1.1383850914098756
7732,-0.0713928504013534
1522,0.7325054133721908
9630,-1.1676177555470957
11783,0.9663667264699488
9493,-1.7815037024287113
5009,-1.7230383741542712
4161,0.3524807795883333
6197,0.1186194664905752
7786,1.1709953754304876
6118,-1.2845484120959747
27,0.6009584247547017
10815,1.0394483868129984
8904,1.1709953754304876
2333,0.9809830585385584
11690,1.0102157226757784
1446,-0.0275438541955237
8634,0.1332357985591849
5922,-0.4075684879793811
1665,0.7032727492349707
402,0.5717257606174817
7986,1.3756240243910256
6102,-0.1590908428130128
2882,0.1624684626964049
4462,-0.6998951293515789
11743,0.8348197378524598
9986,-0.4221848200479908
1169,1.200228039567707
9619,0.7763544095780204
11106,-1.2991647441645844
2254,-0.0860091824699634
12184,0.8348197378524598
7172,0.6448074209605313
11092,1.2586933678421468
3777,-1.591491385536782
6215,1.390240356459636
5803,-0.3198704955677218
9203,1.0394483868129984
8990,1.2733096999107565
10974,-0.5537318086654799
12050,1.1125300471560475
7159,0.498644100274432
3726,-0.8899074462435076
10449,-2.1469120041439584
2501,1.0979137150874378
7977,-0.962989106586557
8929,0.264782787176674
4541,1.2586933678421468
6435,1.2733096999107565
6163,1.5510200092143442
5176,-0.8899074462435076
2026,0.0455378061475255
6618,0.5424930964802617
1392,-0.9045237783121172
5534,0.9517503944013392
5894,1.1417627112932676
10654,-0.4368011521166008
6104,0.8640524019896798
1192,0.7909707416466301
4426,0.0163051420103059
5553,-0.6706624652143592
9340,-1.255315747958755
11206,1.127146379224658
2601,0.3378644475197236
3385,-1.620724049674002
9588,-1.372246404507634
6643,1.200228039567707
3601,0.4840277682058223
8970,-0.7729767896946282
5253,0.6740400850977507
11181,1.4779383488712952
4123,0.2209337909708442
11890,0.0455378061475255
192,-0.4221848200479908
1968,-0.1298581786757931
11249,0.659423753029141
6320,-1.7815037024287113
8579,0.0893868023533552
5350,0.8202034057838501
171,-0.4368011521166008
6138,1.2440770357735365
594,0.659423753029141
6178,-0.0713928504013534
9849,0.8494360699210695
6934,-0.3198704955677218
199,0.6301910888919211
1732,-1.0360707669296063
683,0.3086317833825036
10590,0.7471217454408005
8626,0.7032727492349707
7506,-1.1968504196843153
8515,1.2586933678421468
6134,-0.2467888352246721
4373,1.5217873450771249
2430,1.0102157226757784
6536,0.0893868023533552
4281,0.367097111656943
11748,0.4694114361372126
1893,-2.0007486834578594
7918,0.8786687340582895
9802,-1.6061077176053924
10097,1.1563790433618772
3741,-2.234609996555617
3892,0.7617380775094101
2032,-0.0567765183327437
11696,0.3232481154511133
6626,-1.079919763135436
5216,-0.0421601862641337
874,-1.0360707669296063
829,-1.5184097251937332
1590,-0.948372774517947
3970,-0.962989106586557
8574,0.9517503944013392
8681,0.8348197378524598
3669,1.054064718881608
7074,1.4340893526654654
620,0.4694114361372126
4930,1.2294607037049268
9644,-0.5537318086654799
1711,0.0455378061475255
12017,0.8786687340582895
10641,-0.2029398390188424
12382,1.5364036771457346
4001,-2.278458992761448
417,-1.9130506910462
3548,-0.5683481407340899
8200,-0.5975808048713096
11439,-1.109152427272656
8128,0.0016888099416959
6501,1.2879260319793662
8154,0.1624684626964049
4060,-0.1298581786757931
7405,-0.6268134690085295
3740,-2.556169302065036
4156,1.5364036771457346
6021,1.419473020596855
7667,0.0601541382161352
10637,0.4840277682058223
6006,1.200228039567707
475,0.4109461078627727
8237,-0.6998951293515789
3701,-2.015365015526469
8136,1.1563790433618772
7838,-0.816825785900458
185,0.9809830585385584
6487,-0.5683481407340899
2279,1.127146379224658
9268,-1.4453280648506834
6424,0.6886564171663611
11645,1.2294607037049268
7066,0.0747704702847455
12408,1.024832054744388
606,-0.8752911141748976
8893,1.5071710130085143
5076,1.4487056847340751
5937,0.6740400850977507
8105,-1.079919763135436
1117,-0.1298581786757931
9878,0.6009584247547017
8241,0.264782787176674
6129,-0.1883235069502327
925,0.0747704702847455
12178,-0.977605438655167
6744,0.0016888099416959
7394,-0.5537318086654799
6854,0.2940154513138939
4458,0.0893868023533552
4131,-0.5098828124596502
7100,-1.6645730458798318
3645,-1.8984343589775896
3284,1.4925546809399048
11130,0.367097111656943
4296,0.1770847947650146
2962,1.127146379224658
725,-2.0299813475950788
9618,0.527876764411652
3580,-0.6414298010771392
1404,-0.0713928504013534
7075,0.0601541382161352
5709,-0.5098828124596502
7939,0.0455378061475255
10004,-0.6121971369399196
6878,-2.190761000349788
6156,0.7763544095780204
8802,0.7032727492349707
6646,0.557109428548872
8864,1.024832054744388
6586,1.331775028185196
6582,0.5132604323430423
8624,-0.6706624652143592
1197,0.2793991192452836
8709,0.8786687340582895
11924,-0.4660338162538205
6801,-0.7437441255574085
11278,0.6886564171663611
3744,0.0455378061475255
5636,-0.6268134690085295
10494,-0.2029398390188424
2832,-1.079919763135436
7150,0.2209337909708442
6405,-1.5330260572623429
8264,-0.7729767896946282
5352,0.9955993906071688
10779,0.9955993906071688
4477,1.2733096999107565
11728,0.1624684626964049
12377,1.0394483868129984
9631,1.4340893526654654
3444,-0.9191401103807272
9637,-0.5683481407340899
2643,0.7617380775094101
5172,-0.3052541634991118
4225,0.2209337909708442
2782,1.0832973830188282
1630,0.6886564171663611
9754,0.4694114361372126
11207,1.2733096999107565
6253,0.8640524019896798
6192,1.2440770357735365
4709,0.2063174589022346
9350,-1.2699320800273648
5883,-1.1676177555470957
1347,-0.6852787972829689
6384,1.0394483868129984
1498,-1.4453280648506834
6623,-0.4368011521166008
8282,-1.3137810762331943
4307,-0.1737071748816228
4754,0.1332357985591849
12085,0.3232481154511133
11662,0.6886564171663611
3048,0.557109428548872
10582,0.2940154513138939
7453,0.527876764411652
8339,-0.5975808048713096
6638,-1.7522710382914912
5134,0.8348197378524598
11739,-0.2029398390188424
5478,0.5717257606174817
6369,-0.4075684879793811
8674,-0.5975808048713096
11678,-0.7729767896946282
11611,0.1040031344219649
9434,-0.8752911141748976
7438,0.1332357985591849
4662,-0.5244991445282602
3885,-0.3929521559107712
375,1.2440770357735365
11360,1.4048566885282456
8014,1.2879260319793662
12137,0.2501664551080643
7266,-0.7729767896946282
3236,-1.9276670231148096
3200,-1.1676177555470957
11501,1.024832054744388
7138,-1.6645730458798318
10589,-1.5184097251937332
10322,-0.5683481407340899
5105,0.7763544095780204
5819,1.0394483868129984
10455,-0.4660338162538205
3578,0.396329775794163
630,-0.4952664803910405
5416,0.0163051420103059
1764,1.1125300471560475
7862,-1.88381802690898
7647,0.6448074209605313
2259,-0.3052541634991118
11438,-0.1737071748816228
3100,-1.0360707669296063
2082,-0.2906378314305018
3277,-0.0713928504013534
6111,-1.255315747958755
1784,1.2294607037049268
11772,0.498644100274432
8238,-0.3637194917735515
9803,-1.1968504196843153
2482,-0.3929521559107712
9027,-0.2467888352246721
7280,0.6448074209605313
10267,-0.3344868276363315
2134,1.2586933678421468
7878,0.6740400850977507
5517,0.6886564171663611
7574,0.3232481154511133
3462,-0.6852787972829689
7193,0.6886564171663611
4498,1.214844371636317
3911,0.8055870737152397
91,0.8786687340582895
10180,-1.6791893779484417
3178,-1.9130506910462
4767,1.2733096999107565
10849,0.2501664551080643
4167,-0.6706624652143592
432,-0.6414298010771392
190,-2.015365015526469
11720,-0.5975808048713096
4372,1.331775028185196
6991,1.5656363412829546
1557,-1.357630072439024
10460,-0.8752911141748976
11875,-0.2906378314305018
9555,-1.0214544348609966
3416,0.9517503944013392
6845,-1.5330260572623429
10453,-1.4014790686448535
3176,0.8202034057838501
11324,1.0832973830188282
6048,0.4547951040686023
280,0.264782787176674
209,-0.4806501483224305
5820,-0.7583604576260186
1560,1.1563790433618772
3103,-1.3137810762331943
7327,-1.8692016948403705
647,-0.3637194917735515
9583,0.9225177302641192
11991,1.2294607037049268
858,-0.8606747821062877
10906,0.1917011268336243
242,0.4694114361372126
6900,0.7032727492349707
8540,0.7178890813035804
9305,0.1770847947650146
6669,-1.1676177555470957
2560,0.6155747568233114
8533,-0.714511461420189
2586,-0.977605438655167
8404,-0.2029398390188424
8069,0.9079013981955094
919,-0.977605438655167
3841,0.7471217454408005
6238,0.9225177302641192
11621,-0.5391154765968702
7302,-2.117679340006738
12061,1.0832973830188282
3904,-0.2614051672932821
9607,1.2440770357735365
3953,-2.059214011732299
4418,0.6886564171663611
7340,1.4633220168026848
2363,-0.8606747821062877
5880,-0.3052541634991118
2617,-0.3929521559107712
5911,1.0102157226757784
10985,-1.8253526986345407
6406,0.6740400850977507
1627,0.659423753029141
6445,-1.7230383741542712
10533,0.264782787176674
3434,-1.7230383741542712
4410,0.9371340623327288
8537,0.6155747568233114
5226,1.3756240243910256
1428,1.1856117074990973
3187,1.024832054744388
11698,0.0747704702847455
6457,0.2355501230394539
6979,1.200228039567707
8529,-0.9337564424493372
1043,-1.5768750534681724
1714,-1.7230383741542712
6843,1.024832054744388
6344,-0.2467888352246721
10439,-0.962989106586557
551,-0.5244991445282602
1944,-0.1006255145385734
7654,-1.1237687593412655
11282,0.9809830585385584
3400,-0.1444745107444031
3099,0.425562439931383
11381,1.214844371636317
10885,0.9079013981955094
4074,1.1709953754304876
1279,1.390240356459636
4547,1.2294607037049268
7609,-0.3637194917735515
8880,-0.3052541634991118
11193,1.0832973830188282
11219,1.0832973830188282
3805,-0.6121971369399196
4333,1.3025423640479763
7812,-0.6268134690085295
7645,0.6301910888919211
7141,-1.372246404507634
10950,-0.7875931217632383
2050,-1.0214544348609966
4614,1.4633220168026848
10708,-0.2906378314305018
10065,0.8932850661268992
2550,0.2793991192452836
12084,-0.948372774517947
10932,-1.240699415890145
3798,0.264782787176674
5691,0.264782787176674
3308,-1.240699415890145
7610,0.8932850661268992
8913,0.4694114361372126
8319,-0.2467888352246721
1684,0.0893868023533552
2567,1.214844371636317
9684,1.2294607037049268
4284,1.4925546809399048
11539,0.527876764411652
1935,-2.556169302065036
7242,1.4779383488712952
8117,-0.0275438541955237
6662,-2.059214011732299
5527,-0.7729767896946282
9898,-0.5391154765968702
7496,1.4779383488712952
10098,1.361007692322416
11663,0.1917011268336243
12155,1.4633220168026848
1579,-0.2906378314305018
6012,-0.6998951293515789
11468,1.0686810509502178
5979,0.659423753029141
9994,-0.6121971369399196
6804,0.527876764411652
178,-1.0653034310668263
2512,0.6740400850977507
9651,0.9225177302641192
5754,-0.6998951293515789
443,-0.2467888352246721
8735,0.8202034057838501
1284,0.5424930964802617
3263,-2.117679340006738
8036,-0.962989106586557
4942,1.4340893526654654
6629,-1.649956713811222
4113,-1.0653034310668263
11911,0.1624684626964049
1706,0.1770847947650146
8570,-0.7729767896946282
1999,-0.7291277934887986
4089,-1.766887370360101
9610,-0.5829644728026999
8830,-1.1676177555470957
5946,-1.7815037024287113
355,0.4401787719999926
5584,-1.6353403817426118
4726,-0.3052541634991118
11845,-0.4514174841852109
824,-1.766887370360101
4763,-0.831442117969068
1441,-1.591491385536782
12399,1.1417627112932676
10497,-0.5391154765968702
6077,0.4109461078627727
12187,0.6155747568233114
5388,1.1125300471560475
8816,-0.6852787972829689
10812,-0.3491031597049415
11656,0.5132604323430423
1166,-0.9337564424493372
2203,0.1040031344219649
7308,0.8348197378524598
10202,-0.4368011521166008
11840,1.0686810509502178
1649,0.9225177302641192
4554,0.1332357985591849
9040,1.2879260319793662
12144,1.024832054744388
872,-0.2467888352246721
4448,1.2586933678421468
8867,1.3171586961165862
2091,0.9079013981955094
2444,0.5132604323430423
10971,-0.7437441255574085
12133,1.1417627112932676
9153,0.6886564171663611
964,1.1417627112932676
6515,-1.4453280648506834
265,0.4109461078627727
11837,1.331775028185196
1873,0.9663667264699488
2490,-0.1152418466071831
3024,0.0893868023533552
11862,0.7909707416466301
12007,0.9517503944013392
8009,1.0686810509502178
10860,-1.0653034310668263
11552,-0.1152418466071831
4922,0.0016888099416959
10559,0.2355501230394539
7156,-0.3344868276363315
5213,-0.2760214993618921
10923,0.0309214740789155
8111,-0.2467888352246721
7462,0.9517503944013392
6977,-0.5537318086654799
9157,-0.3344868276363315
12141,1.5071710130085143
3615,-2.1469120041439584
57,1.1709953754304876
9389,-0.8899074462435076
9646,-0.012927522126914
1310,-0.3637194917735515
8193,1.4779383488712952
6907,-1.1383850914098756
12062,0.8494360699210695
5632,0.1917011268336243
1075,-2.1469120041439584
4209,-0.2467888352246721
2594,0.8786687340582895
41,0.1040031344219649
10051,-1.343013740370414
11308,0.264782787176674
3138,-1.6791893779484417
1318,-1.9861323513892493
4327,1.390240356459636
9885,0.5717257606174817
4381,1.331775028185196
179,-0.4221848200479908
1116,0.4109461078627727
1954,-1.0653034310668263
2912,0.6448074209605313
1237,-0.3491031597049415
6542,0.527876764411652
9227,-0.4368011521166008
6562,-0.8899074462435076
5730,1.2294607037049268
184,-0.5537318086654799
5199,1.4487056847340751
10715,0.396329775794163
1261,-1.2699320800273648
3698,-1.649956713811222
1206,1.1125300471560475
11972,-1.3283974083018044
5778,0.0309214740789155
12275,0.3086317833825036
10752,-1.5037933931251228
3677,0.6301910888919211
6958,0.0016888099416959
10980,0.4694114361372126
5054,0.7617380775094101
8716,0.2501664551080643
281,-0.1737071748816228
6560,-0.5829644728026999
5118,0.557109428548872
10737,-0.2906378314305018
5258,-2.015365015526469
1030,-0.5098828124596502
323,-1.5476423893309526
9836,-1.562258721399563
2441,-0.4806501483224305
11610,0.527876764411652
11483,1.594869005420174
10483,-0.6560461331457492
2335,0.9371340623327288
11809,-1.5037933931251228
10561,0.0163051420103059
2063,0.6301910888919211
4870,0.6448074209605313
1876,1.4487056847340751
11596,1.5510200092143442
5043,0.527876764411652
8869,1.4633220168026848
9998,0.7178890813035804
6088,1.2879260319793662
9416,-1.3283974083018044
1715,-1.7376547062228815
7116,0.2355501230394539
7228,-0.8606747821062877
4392,-0.2029398390188424
2936,0.9371340623327288
1398,0.7471217454408005
10176,-0.7291277934887986
499,-0.6268134690085295
12235,-0.831442117969068
11950,0.6155747568233114
12279,-0.4660338162538205
4703,0.1040031344219649
9261,0.5132604323430423
5735,0.7763544095780204
3620,0.0893868023533552
6550,-0.9337564424493372
197,0.7617380775094101
4185,1.390240356459636
4904,-1.8107363665659304
2470,-1.3283974083018044
10366,-0.1883235069502327
1351,0.6301910888919211
913,-0.2760214993618921
9091,1.2733096999107565
6183,1.127146379224658
3480,0.7032727492349707
4387,0.8055870737152397
8408,0.3524807795883333
780,0.8786687340582895
1334,1.0102157226757784
2632,-1.6791893779484417
1571,0.3524807795883333
2102,-0.1298581786757931
11246,1.054064718881608
1542,1.3756240243910256
4481,0.9371340623327288
2101,-0.8899074462435076
7989,1.0394483868129984
7945,0.8202034057838501
10427,0.8494360699210695
4336,0.7178890813035804
2456,-0.2029398390188424
308,-1.8253526986345407
5146,1.1417627112932676
7721,0.9517503944013392
12273,0.2355501230394539
7027,-0.2906378314305018
4147,0.4694114361372126
1837,-0.0567765183327437
2480,0.1040031344219649
7788,0.4694114361372126
389,0.8348197378524598
9695,-1.3868627365762438
7880,-1.0214544348609966
67,0.4109461078627727
7314,0.5717257606174817
715,0.7617380775094101
11355,1.2440770357735365
10000,-0.1590908428130128
3912,0.1186194664905752
4683,-0.0567765183327437
3843,-1.8107363665659304
11153,1.331775028185196
9244,-1.6061077176053924
2740,1.4340893526654654
5278,0.9517503944013392
2084,0.8640524019896798
10170,0.1040031344219649
1838,-0.948372774517947
10685,1.1856117074990973
1551,-0.5975808048713096
3362,0.6301910888919211
7521,0.8202034057838501
223,-1.0214544348609966
1377,-1.372246404507634
2508,0.8932850661268992
9756,-1.211466751752925
6100,0.9955993906071688
5037,-0.3052541634991118
5436,-1.4160954007134634
8800,-0.816825785900458
8757,0.3086317833825036
4987,0.7325054133721908
7226,0.3378644475197236
5679,-1.2845484120959747
1259,0.6448074209605313
115,-0.3491031597049415
3644,-0.0713928504013534
8494,0.5424930964802617
4962,1.214844371636317
6059,1.0686810509502178
7955,1.1417627112932676
10878,-1.85458536277176
7488,-0.846058450037678
11396,1.0979137150874378
2888,-0.8606747821062877
2401,0.4401787719999926
227,-0.5391154765968702
1863,-0.846058450037678
3816,-0.7729767896946282
1586,-0.7437441255574085
7022,-0.6852787972829689
2090,-0.1444745107444031
10500,-1.620724049674002
7481,0.7178890813035804
8837,-0.3783358238421612
3632,-0.6121971369399196
9917,-0.5683481407340899
1740,-1.0360707669296063
4312,0.8640524019896798
12081,0.9225177302641192
6905,-0.6852787972829689
8611,0.6009584247547017
12076,0.2501664551080643
3044,-0.5391154765968702
1224,0.396329775794163
11078,-0.5975808048713096
8547,0.1040031344219649
212,1.331775028185196
1466,0.1040031344219649
11661,0.9809830585385584
4565,-0.5975808048713096
6496,-0.0860091824699634
9258,0.9517503944013392
10490,0.6155747568233114
8121,1.3171586961165862
1033,-0.5098828124596502
6859,0.5717257606174817
12226,1.3025423640479763
7451,1.4779383488712952
9472,-0.7875931217632383
9438,-1.85458536277176
6835,-1.620724049674002
8048,-1.1968504196843153
5596,1.3463913602538062
8910,0.9663667264699488
2670,-1.109152427272656
10682,-1.5476423893309526
3031,1.1709953754304876
11500,0.527876764411652
11861,1.4925546809399048
2853,-1.796120034497321
8797,0.5717257606174817
4054,0.0163051420103059
1941,0.1186194664905752
1623,-1.0360707669296063
910,0.7325054133721908
7464,-1.5768750534681724
11346,0.1040031344219649
1703,0.5424930964802617
8670,-0.4806501483224305
6653,0.8055870737152397
4293,1.5364036771457346
1543,0.6155747568233114
2225,-0.5683481407340899
7130,-1.7815037024287113
11599,0.425562439931383
6530,0.0747704702847455
9289,0.8640524019896798
3466,-0.6706624652143592
6332,-0.1883235069502327
4577,1.1856117074990973
7361,0.3817134437255533
7495,-0.012927522126914
186,-0.4952664803910405
4326,0.9225177302641192
11313,1.214844371636317
6505,0.557109428548872
1609,0.7032727492349707
7526,-1.0653034310668263
9789,0.0016888099416959
4295,1.024832054744388
10543,-0.4221848200479908
2425,-1.4453280648506834
3001,0.0163051420103059
4538,-0.2614051672932821
12138,1.3463913602538062
735,-2.278458992761448
7129,1.0102157226757784
2706,-0.8752911141748976
12179,1.4340893526654654
8582,0.8494360699210695
246,1.0394483868129984
6727,0.9225177302641192
7656,-0.5537318086654799
1618,-0.4368011521166008
11629,1.4925546809399048
7473,-1.7815037024287113
4779,-0.0860091824699634
4285,0.0893868023533552
4966,-1.1822340876157054
1032,-1.3283974083018044
9945,-1.2991647441645844
8840,-1.1822340876157054
3868,-0.7583604576260186
6717,-1.5476423893309526
484,-1.0506870989982164
2946,-1.2991647441645844
2182,-0.9337564424493372
203,-1.6791893779484417
6541,0.2209337909708442
9593,-1.766887370360101
8146,1.2440770357735365
4442,-0.0275438541955237
401,0.264782787176674
7145,1.3025423640479763
6409,-0.3344868276363315
9561,-2.205377332418398
10702,-0.1298581786757931
6955,0.4547951040686023
2780,1.4633220168026848
2660,-0.4660338162538205
9010,1.4048566885282456
10308,0.9663667264699488
11163,1.331775028185196
403,-0.5098828124596502
5411,1.0394483868129984
4840,0.2355501230394539
9666,-1.0214544348609966
956,-1.620724049674002
6231,0.9517503944013392
1939,0.6740400850977507
8214,-0.5829644728026999
3616,0.1770847947650146
12355,-0.2906378314305018
802,-2.0445976796636893
760,-1.255315747958755
1167,0.8055870737152397
7749,-1.5037933931251228
2624,0.4840277682058223
7791,0.425562439931383
8606,-0.846058450037678
2811,0.8348197378524598
11910,1.2294607037049268
12040,0.8348197378524598
7662,-2.234609996555617
10604,-0.3783358238421612
1012,-1.5184097251937332
9048,0.7617380775094101
1798,-0.7875931217632383
3228,1.2440770357735365
2308,1.5656363412829546
632,-0.1737071748816228
8771,0.6740400850977507
1071,1.4633220168026848
3880,-1.4891770610565132
536,-0.4806501483224305
4712,-0.1006255145385734
7350,-0.6852787972829689
8831,0.367097111656943
6176,0.7909707416466301
10846,1.5656363412829546
1035,-1.255315747958755
8461,-0.4514174841852109
12118,1.1709953754304876
6927,1.5656363412829546
1356,0.0747704702847455
12172,1.2879260319793662
5647,0.425562439931383
8206,-0.4075684879793811
9613,1.2586933678421468
7215,-1.8692016948403705
5727,0.5863420926860914
4195,-0.962989106586557
12018,1.5802526733515645
2569,1.419473020596855
8341,0.6009584247547017
2861,-0.5683481407340899
108,1.0832973830188282
906,-0.0421601862641337
5964,-1.0214544348609966
6620,-1.109152427272656
1044,0.9079013981955094
4676,-0.2029398390188424
11380,0.7617380775094101
5746,1.127146379224658
6318,-1.6645730458798318
11681,-0.1737071748816228
4912,1.5364036771457346
8600,0.9079013981955094
9614,0.1770847947650146
8499,-0.2029398390188424
1201,-0.816825785900458
8372,0.2355501230394539
1368,-0.8606747821062877
7316,-2.1469120041439584
2684,-0.4806501483224305
9769,0.4547951040686023
8144,1.419473020596855
4936,-0.8752911141748976
4625,0.0309214740789155
1257,-0.4368011521166008
6556,-0.2175561710874524
11088,0.1332357985591849
2424,0.1186194664905752
7424,0.498644100274432
4787,-1.4307117327820738
5028,1.2440770357735365
3368,0.7032727492349707
4525,0.0016888099416959
3395,-0.4806501483224305
2733,-1.1237687593412655
3853,0.6301910888919211
239,1.214844371636317
1892,-0.7291277934887986
4091,0.6448074209605313
4463,-0.6121971369399196
10053,0.7909707416466301
6274,1.3025423640479763
6874,1.0394483868129984
10408,0.3817134437255533
7994,0.7617380775094101
11533,1.2440770357735365
398,-0.4952664803910405
4647,0.1624684626964049
5313,-2.059214011732299
10389,0.659423753029141
10478,-1.6061077176053924
9234,0.396329775794163
6645,-0.1444745107444031
1554,-0.3491031597049415
1272,0.6740400850977507
231,0.9371340623327288
7683,0.1332357985591849
11103,-0.0713928504013534
1901,0.8348197378524598
7893,-1.6791893779484417
4274,1.3025423640479763
4149,-1.4453280648506834
9578,1.2586933678421468
1226,-0.831442117969068
6998,1.127146379224658
5281,-0.1152418466071831
7795,0.5424930964802617
5319,-0.6852787972829689
5233,-0.1883235069502327
1575,-0.0567765183327437
3245,0.527876764411652
2892,1.5656363412829546
8419,0.6301910888919211
2011,-1.7376547062228815
2812,-0.1590908428130128
1507,0.264782787176674
6076,1.2294607037049268
10927,0.2793991192452836
1770,-1.3283974083018044
5776,1.1709953754304876
4480,0.5863420926860914
5936,-1.2845484120959747
10953,0.7909707416466301
10778,0.9517503944013392
7173,0.8640524019896798
4589,0.9955993906071688
775,-0.3783358238421612
3874,-1.094536095204046
1517,1.1417627112932676
11005,-1.1530014234784858
10424,0.6301910888919211
3719,-0.0860091824699634
3436,1.1856117074990973
6529,-0.1590908428130128
12147,-0.0713928504013534
10401,0.498644100274432
1510,1.0832973830188282
4222,0.7032727492349707
11094,0.7909707416466301
7223,-0.4660338162538205
411,-1.5037933931251228
349,-0.5683481407340899
9287,0.7617380775094101
3861,-1.649956713811222
1519,-0.4075684879793811
9889,-0.2467888352246721
646,-0.5391154765968702
11537,1.1417627112932676
2787,-0.2760214993618921
4996,1.361007692322416
11064,-1.4307117327820738
3724,-0.4075684879793811
9339,-1.9276670231148096
11635,0.3524807795883333
6399,-0.1006255145385734
9431,-0.977605438655167
8638,0.5424930964802617
9131,1.2294607037049268
1722,-0.5829644728026999
8584,1.419473020596855
11361,0.8786687340582895
11881,-0.1737071748816228
11990,0.3817134437255533
7682,-0.5975808048713096
2287,0.9955993906071688
6824,0.7763544095780204
11981,1.1125300471560475
4429,0.7909707416466301
9782,-1.5037933931251228
1804,-0.4660338162538205
5807,0.0455378061475255
7581,1.1125300471560475
7826,-0.6560461331457492
9204,-1.4891770610565132
1422,-2.190761000349788
11225,-1.1530014234784858
1725,-1.8692016948403705
10347,1.4925546809399048
8790,-1.3137810762331943
6680,0.2209337909708442
7616,0.8348197378524598
2140,0.8202034057838501
3461,-1.079919763135436
591,-0.1590908428130128
2637,-0.6852787972829689
6493,-0.2760214993618921
4227,1.3171586961165862
1374,-0.948372774517947
4735,0.7471217454408005
5865,-1.1237687593412655
10662,1.0686810509502178
10177,-0.7437441255574085
580,1.2294607037049268
7474,0.1478521306277946
6146,1.1856117074990973
3443,0.9809830585385584
4837,-1.0506870989982164
1255,0.7763544095780204
4655,-1.211466751752925
7502,-0.9922217707237768
11580,0.0455378061475255
6906,-0.3637194917735515
8444,1.3171586961165862
11707,-0.1006255145385734
1973,-1.079919763135436
11285,-0.7437441255574085
6193,0.7909707416466301
5150,0.7471217454408005
6139,0.3232481154511133
5749,1.419473020596855
11850,0.8932850661268992
4228,-1.226083083821535
4193,-0.6852787972829689
383,0.6009584247547017
6468,-1.6645730458798318
3732,0.4840277682058223
1150,0.0163051420103059
11387,0.7909707416466301
8481,0.498644100274432
8708,0.264782787176674
10601,0.9955993906071688
1093,1.214844371636317
7121,0.2940154513138939
3771,1.127146379224658
9290,0.6009584247547017
3464,-0.977605438655167
4810,-0.012927522126914
