,Idx,Gender_bins,Preds
0,12016.0,0.0,93.7772216796875
1,11864.0,1.0,93.68580627441406
2,8893.0,0.0,93.68122100830078
3,4900.0,0.0,93.66001892089844
4,12018.0,1.0,93.66001892089844
5,11651.0,0.0,93.40516662597656
6,4874.0,0.0,93.26896667480467
7,12028.0,0.0,93.26896667480467
8,8905.0,0.0,92.92393493652344
9,11800.0,0.0,92.92393493652344
10,7342.0,1.0,92.80469512939452
11,4293.0,0.0,92.64788055419922
12,12063.0,0.0,92.64788055419922
13,12112.0,0.0,92.4588851928711
14,11861.0,1.0,92.43722534179688
15,2137.0,0.0,92.36746978759766
16,12328.0,0.0,92.34888458251952
17,8492.0,1.0,92.2013931274414
18,5480.0,0.0,92.16828918457033
19,579.0,0.0,92.16370391845705
20,11145.0,0.0,92.16370391845705
21,11701.0,1.0,92.16370391845705
22,1089.0,0.0,92.152587890625
23,11188.0,1.0,92.06775665283205
24,11903.0,0.0,91.95513916015624
25,622.0,1.0,91.90411376953124
26,2308.0,1.0,91.90411376953124
27,9055.0,1.0,91.80876922607422
28,834.0,1.0,91.80876922607422
29,10363.0,1.0,91.58318328857422
30,2131.0,0.0,91.95513916015624
31,7648.0,0.0,91.95513916015624
32,7510.0,0.0,91.87653350830078
33,11531.0,0.0,91.87027740478516
34,4499.0,0.0,91.84375762939452
35,8770.0,0.0,91.80876922607422
36,11492.0,0.0,91.80418395996094
37,9682.0,0.0,91.77173614501952
38,8479.0,0.0,91.77159118652344
39,11192.0,0.0,91.77159118652344
40,2744.0,0.0,91.69156646728516
41,12203.0,0.0,91.69156646728516
42,11868.0,0.0,91.69156646728516
43,5611.0,0.0,91.67564392089844
44,8766.0,0.0,91.62805938720705
45,4777.0,0.0,91.59561920166016
46,2519.0,0.0,91.59092712402344
47,1082.0,0.0,91.5880126953125
48,10363.0,1.0,91.58318328857422
49,11260.0,1.0,91.3558120727539
50,5231.0,1.0,91.17022705078124
51,11239.0,1.0,91.12374114990234
52,10992.0,1.0,91.09244537353516
53,12256.0,1.0,91.07427978515624
54,7490.0,1.0,90.74801635742188
55,6058.0,1.0,90.63101196289062
56,11230.0,1.0,90.3938217163086
57,5501.0,1.0,90.3938217163086
58,7242.0,1.0,90.39246368408205
59,5907.0,1.0,90.37287902832033
60,4002.0,0.0,91.5880126953125
61,11642.0,0.0,91.5880126953125
62,7690.0,0.0,91.5880126953125
63,2730.0,0.0,91.4920654296875
64,4858.0,0.0,91.4920654296875
65,4348.0,0.0,91.41221618652344
66,8729.0,0.0,91.3644561767578
67,5977.0,0.0,91.17022705078124
68,11161.0,0.0,91.1698226928711
69,10318.0,0.0,91.12374114990234
70,10046.0,0.0,91.12374114990234
71,8337.0,0.0,91.12374114990234
72,9115.0,0.0,91.12374114990234
73,6179.0,0.0,91.11931610107422
74,637.0,0.0,91.08647918701172
75,6912.0,0.0,91.08647918701172
76,10083.0,0.0,91.08647918701172
77,9777.0,0.0,91.07427978515624
78,5907.0,1.0,90.37287902832033
79,12067.0,1.0,90.35992431640624
80,7053.0,1.0,90.2978744506836
81,8014.0,1.0,90.2978744506836
82,1213.0,1.0,90.2978744506836
83,11244.0,1.0,90.22740173339844
84,2731.0,1.0,90.22740173339844
85,3471.0,1.0,90.22740173339844
86,5745.0,1.0,90.22740173339844
87,8496.0,1.0,90.22740173339844
88,11589.0,1.0,90.2257080078125
89,11516.0,1.0,90.1297607421875
90,9300.0,0.0,91.05398559570312
91,379.0,0.0,91.05398559570312
92,8252.0,0.0,90.99053192138672
93,2071.0,0.0,90.95803833007812
94,9099.0,0.0,90.95555877685548
95,7412.0,0.0,90.90616607666016
96,8883.0,0.0,90.86897277832033
97,7235.0,0.0,90.76422119140624
98,4802.0,0.0,90.72695922851562
99,11321.0,0.0,90.72695922851562
100,1831.0,0.0,90.66827392578124
101,9736.0,0.0,90.63101196289062
102,125.0,0.0,90.61895751953124
103,11196.0,0.0,90.61895751953124
104,4661.0,0.0,90.61895751953124
105,9009.0,0.0,90.61895751953124
106,7117.0,0.0,90.61895751953124
107,9249.0,0.0,90.49008178710938
108,11516.0,1.0,90.1297607421875
109,11981.0,1.0,90.09852600097656
110,6948.0,1.0,90.09852600097656
111,8174.0,1.0,89.99635314941406
112,11378.0,1.0,89.9813232421875
113,8160.0,1.0,89.9813232421875
114,7419.0,1.0,89.9813232421875
115,4386.0,1.0,89.9813232421875
116,8859.0,1.0,89.94692993164062
117,1785.0,1.0,89.91027069091797
118,5198.0,1.0,89.91027069091797
119,11298.0,1.0,89.64695739746094
120,9834.0,0.0,90.4801254272461
121,6287.0,0.0,90.45587158203124
122,11866.0,0.0,90.3938217163086
123,12346.0,0.0,90.3938217163086
124,4350.0,0.0,90.38172912597656
125,8009.0,0.0,90.37287902832033
126,4384.0,0.0,90.34291076660156
127,10161.0,0.0,90.2978744506836
128,2774.0,0.0,90.24696350097656
129,6207.0,0.0,90.22740173339844
130,12327.0,0.0,90.22740173339844
131,7099.0,0.0,90.22740173339844
132,8444.0,0.0,90.22740173339844
133,2648.0,0.0,90.2257080078125
134,8041.0,0.0,90.2257080078125
135,7046.0,0.0,90.2257080078125
136,9002.0,0.0,90.1655502319336
137,12377.0,0.0,90.09852600097656
138,11298.0,1.0,89.64695739746094
139,9090.0,1.0,89.61605834960938
140,5243.0,1.0,89.58159637451172
141,2818.0,1.0,89.54096221923828
142,11514.0,1.0,89.46267700195312
143,5062.0,1.0,89.42698669433594
144,8023.0,1.0,89.28557586669922
145,2270.0,1.0,89.28557586669922
146,1066.0,1.0,89.1900405883789
147,9944.0,1.0,89.1229019165039
148,1514.0,1.0,89.0307846069336
149,2373.0,1.0,89.00543975830078
150,7693.0,0.0,90.09852600097656
151,11393.0,0.0,90.0448989868164
152,8349.0,0.0,89.9813232421875
153,2817.0,0.0,89.94692993164062
154,11821.0,0.0,89.94692993164062
155,9067.0,0.0,89.94692993164062
156,6605.0,0.0,89.94692993164062
157,9725.0,0.0,89.94692993164062
158,8298.0,0.0,89.91027069091797
159,5554.0,0.0,89.91027069091797
160,11255.0,0.0,89.84806823730469
161,8902.0,0.0,89.81854248046875
162,7516.0,0.0,89.81432342529297
163,11115.0,0.0,89.81432342529297
164,7237.0,0.0,89.77399444580078
165,8839.0,0.0,89.73326110839844
166,11265.0,0.0,89.70875549316406
167,12111.0,0.0,89.70875549316406
168,2373.0,1.0,89.00543975830078
169,5135.0,1.0,89.00543975830078
170,7605.0,1.0,89.00543975830078
171,11171.0,1.0,88.98400115966797
172,7867.0,1.0,88.98400115966797
173,2613.0,1.0,88.96817779541016
174,5775.0,1.0,88.96539306640625
175,9031.0,1.0,88.95361328125
176,11715.0,1.0,88.84891510009766
177,9972.0,1.0,88.78885650634766
178,8927.0,1.0,88.78885650634766
179,11786.0,1.0,88.60682678222656
180,10617.0,0.0,89.64695739746094
181,1215.0,0.0,89.63690948486328
182,11468.0,0.0,89.61605834960938
183,11134.0,0.0,89.58159637451172
184,5895.0,0.0,89.58159637451172
185,11287.0,0.0,89.55537414550781
186,7563.0,0.0,89.55537414550781
187,6473.0,0.0,89.55537414550781
188,949.0,0.0,89.51808166503906
189,9772.0,0.0,89.46267700195312
190,11259.0,0.0,89.46267700195312
191,6983.0,0.0,89.45651245117188
192,8109.0,0.0,89.4405288696289
193,10649.0,0.0,89.40087890625
194,4347.0,0.0,89.3668212890625
195,10648.0,0.0,89.3668212890625
196,11132.0,0.0,89.3668212890625
197,11947.0,0.0,89.28982543945312
198,11786.0,1.0,88.60682678222656
199,8046.0,1.0,88.60682678222656
200,11704.0,1.0,88.57730102539062
201,12004.0,1.0,88.54723358154297
202,6070.0,1.0,88.5203628540039
203,9538.0,1.0,88.51464080810547
204,5035.0,1.0,88.51464080810547
205,11377.0,1.0,88.21306610107422
206,8560.0,1.0,88.18353271484375
207,5660.0,1.0,88.16539001464844
208,5753.0,1.0,88.1512680053711
209,11837.0,1.0,88.145751953125
210,1275.0,0.0,89.28982543945312
211,5901.0,0.0,89.1900405883789
212,8303.0,0.0,89.1900405883789
213,12239.0,0.0,89.15242767333984
214,2075.0,0.0,89.1229019165039
215,8566.0,0.0,89.11531829833984
216,12148.0,0.0,89.10120391845703
217,10171.0,0.0,89.10120391845703
218,118.0,0.0,89.06134033203125
219,6163.0,0.0,89.03328704833984
220,11824.0,0.0,89.03328704833984
221,6923.0,0.0,89.00543975830078
222,6914.0,0.0,89.00543975830078
223,8097.0,0.0,89.00543975830078
