,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
6948,F,Stratum_3,1.6179711473116745,0.9184128569602956,1.412732690142624,1.2940048738574208,1.3732564361025936,1.0787036164815056,1.5071710130085145,1.5401124121469976,1.2086841511224595
6949,F,Stratum_3,1.0195196832399145,0.6219855098911483,0.3636185237436133,1.1855707124422008,0.20051263726757743,0.1765693230541796,0.6301910888919211,0.7315719219725381,1.2086841511224595
6950,F,Stratum_2,0.12184248713227447,-0.26729653131629333,-0.2658499760957931,0.24580798017696148,0.3039900312824318,0.490355164246293,0.4109461078627727,-0.17803612947372796,1.2086841511224595
6951,F,Stratum_2,1.119261593918541,1.6100766667883057,0.433559468170214,0.8241235077248011,1.3732564361025936,0.725694545140378,1.1856117074990973,1.1358421670597678,1.2086841511224595
6952,F,Stratum_4,0.8200358618826611,0.42436727851171685,1.412732690142624,1.3662943148009008,0.8903619306999399,1.0787036164815056,1.3317750281851959,1.1021529799691658,1.2086841511224595
6953,M,Stratum_3,1.717713057990301,1.2148402040294428,0.433559468170214,0.8241235077248011,0.7523920720134674,0.8825874657364348,0.9809830585385585,1.203220541240973,-0.8272793395915531
6954,F,Stratum_3,0.5208101298467811,-0.761342109764872,-0.6155546982287966,-0.6939547520882778,0.6144222133269949,-0.019546827690891264,-0.027543854195523774,-0.3801712520173428,1.2086841511224595
6955,F,Stratum_3,1.0195196832399145,1.2148402040294428,0.8532051347298183,0.7156893463095811,-0.6273065148512574,1.157150076779534,0.45479510406860235,1.1695313541503711,1.2086841511224595
6956,F,Stratum_4,0.5208101298467811,0.6219855098911483,0.5734413570234155,0.6433999053661013,0.13152770792434118,0.8041410054384064,0.6155747568233114,0.6641935477913341,1.2086841511224595
6957,M,Stratum_4,0.12184248713227447,1.6100766667883057,1.412732690142624,0.860268228196541,1.0628242540580304,1.0787036164815056,1.200228039567707,1.2705989154221786,-0.8272793395915531
6958,F,Stratum_2,-0.07764133422497886,-0.06967829993686184,0.013913801610609764,-0.7662441930317578,0.4764523546405224,0.2942390135012221,0.0016888099416959073,-0.04327938111131856,1.2086841511224595
6959,M,Stratum_3,-0.37686706626085886,0.9184128569602956,-0.9652594203618002,-0.513231149729578,-0.7652763735377299,0.09812286275615126,-0.49526648039104054,-0.27910369074553537,-0.8272793395915531
6960,F,Stratum_4,1.0195196832399145,0.9184128569602956,0.7133232458766169,-0.477086429257838,1.0628242540580304,0.8041410054384064,0.557109428548872,1.0010854186973583,1.2086841511224595
6961,M,Stratum_2,-0.2771251555822322,-0.06967829993686184,-1.1051413092150015,-1.3445597205795974,-1.6620804549998012,-2.216047716035685,-2.0738303438009087,-0.6496847487421631,-0.8272793395915531
6962,M,Stratum_5,0.8200358618826611,0.9184128569602956,1.412732690142624,1.2217154329139408,1.3387639714309754,0.9610339260344631,1.4194730205968553,1.2705989154221786,-0.8272793395915531
6963,M,Stratum_2,1.6179711473116745,-0.4649147626957248,-0.19590903166919238,-0.8385336339752378,-0.21339693879184002,-0.21566297843596213,-0.5098828124596502,0.29361248979470644,-0.8272793395915531
6964,F,Stratum_2,-0.07764133422497886,0.12793993144256965,-0.8253775315085988,0.42653158253566137,0.7178996073418492,0.2157925532031938,0.557109428548872,-0.3801712520173428,1.2086841511224595
6965,M,Stratum_2,0.42106821916815446,-0.4649147626957248,-1.2450231980682032,-1.2361255591643776,-1.5586030609849468,-2.294494176333713,-2.015365015526469,-0.6159955616515603,-0.8272793395915531
6966,M,Stratum_3,1.418487325954421,-0.06967829993686184,-0.5456137538021959,1.2217154329139408,1.200794112744503,-0.05877005783990544,0.9809830585385585,0.192544928522899,-0.8272793395915531
6967,M,Stratum_2,0.22158439781090114,-0.5637238783854406,-0.2658499760957931,0.6795446258378411,1.0283317893864123,0.3334622436502363,0.8348197378524598,-0.2454145036549334,-0.8272793395915531
6968,M,Stratum_2,-0.17738324490360552,-0.761342109764872,-0.6854956426553973,-1.2361255591643776,-1.4551256669700925,0.255015783352208,-1.0214544348609966,-0.6496847487421631,-0.8272793395915531
6969,F,Stratum_2,-0.6760927982967389,0.12793993144256965,-0.4756728093755952,-0.8023889135034978,0.26949756661081364,0.3726854737992505,-0.07139285040135344,-0.4138604391079455,1.2086841511224595
6970,M,Stratum_3,1.3187454152757945,0.9184128569602956,1.1329689124362212,0.8241235077248011,1.1663016480728847,1.1963733069285483,1.2733096999107565,1.3042881025127806,-0.8272793395915531
6971,M,Stratum_3,0.3213263084895278,0.12793993144256965,0.1537956904638112,-1.4529938819948174,-0.38585926214993066,-0.17643974828694797,-0.816825785900458,0.2262341156135017,-0.8272793395915531
6972,M,Stratum_3,0.42106821916815446,0.6219855098911483,0.8532051347298183,1.2217154329139408,1.1663016480728847,1.157150076779534,1.4194730205968553,0.7652611090631415,-0.8272793395915531
6973,M,Stratum_2,-1.2745442623684988,-0.5637238783854406,-0.9652594203618002,-0.2240733859556582,-1.8345427783578918,-2.5298335572277986,-1.8107363665659306,-1.0876441809199948,-0.8272793395915531
6974,F,Stratum_5,-0.37686706626085886,-0.4649147626957248,1.1329689124362212,0.8241235077248011,-1.2481708789403836,0.6864713149913639,0.060154138216135265,0.2599233027041037,1.2086841511224595
6975,F,Stratum_4,0.8200358618826611,0.6219855098911483,1.412732690142624,1.077136551026981,1.0628242540580304,1.1179268466305199,1.3025423640479765,1.1695313541503711,1.2086841511224595
6976,F,Stratum_3,1.3187454152757945,-0.26729653131629333,1.2728508012894226,0.3180974211204414,0.7868845366850855,0.725694545140378,0.7325054133721908,0.9673962316067564,1.2086841511224595
6977,F,Stratum_2,0.7202939512040345,0.12793993144256965,0.013913801610609764,-0.3325075473708781,-0.9032462322242024,-0.09799328798891961,-0.5537318086654799,0.29361248979470644,1.2086841511224595
6978,M,Stratum_2,0.022100576453647804,-0.26729653131629333,-0.2658499760957931,-0.585520590673058,-1.9380201723727462,-1.6276992638004724,-1.6645730458798318,-0.2117253165643307,-0.8272793395915531
6979,F,Stratum_3,2.016938790026181,2.8945951707546103,0.5734413570234155,1.3301495943291608,0.7178996073418492,0.9610339260344631,1.200228039567707,1.944382657234227,1.2086841511224595
6980,M,Stratum_2,0.7202939512040345,-0.06967829993686184,-0.8953184759351995,0.3180974211204414,0.924854395371558,-1.0001275814162456,0.14785213062779462,-0.2117253165643307,-0.8272793395915531
6981,M,Stratum_3,0.5208101298467811,-0.26729653131629333,0.2237366348904119,-1.5614280434100374,-1.5241105963133286,-0.13721651813793379,-1.3283974083018044,0.192544928522899,-0.8272793395915531
6982,M,Stratum_6,-0.4766089769394855,0.6219855098911483,0.013913801610609764,-1.3807044410513374,0.5454372839837587,0.7649177752893922,-0.04216018626413377,0.05778818016048886,-0.8272793395915531
6983,M,Stratum_4,0.5208101298467811,0.9184128569602956,2.3219649676884333,1.2940048738574208,0.5799297486553767,1.0002571561834772,1.1417627112932676,1.6074907863282029,-0.8272793395915531
6984,M,Stratum_3,0.3213263084895278,0.42436727851171685,0.7133232458766169,-0.3686522678426181,-0.28238186813507626,0.2942390135012221,-0.1590908428130128,0.5968151736101287,-0.8272793395915531
6985,F,Stratum_3,0.12184248713227447,0.6219855098911483,-0.3357909205223938,-0.8023889135034978,-0.7652763735377299,-1.1570205020123023,-1.079919763135436,0.09147736725109158,1.2086841511224595
6986,F,Stratum_3,-0.37686706626085886,0.12793993144256965,0.2237366348904119,0.8241235077248011,0.9938393247147942,1.0787036164815056,1.1563790433618772,0.02409899306988687,1.2086841511224595
6987,M,Stratum_5,0.42106821916815446,0.3255581628220011,2.3219649676884333,0.7518340667813211,-0.7997688382093481,1.1963733069285483,0.4109461078627727,1.3716664766939861,-0.8272793395915531
6988,M,Stratum_2,1.0195196832399145,-0.26729653131629333,-0.12596808724259165,1.1494259919704608,0.5454372839837587,0.5688016245443214,0.9079013981955094,0.192544928522899,-0.8272793395915531
6989,M,Stratum_1,-0.37686706626085886,0.3255581628220011,-1.6646688646278074,-1.5614280434100374,0.5454372839837587,-1.3531366527573732,-0.9045237783121173,-0.8181306841951752,-0.8272793395915531
6990,F,Stratum_4,0.42106821916815446,0.6219855098911483,-0.6854956426553973,0.7879787872530611,1.0973167187296486,-0.9216811211182173,0.44017877199999267,0.02409899306988687,1.2086841511224595
6991,M,Stratum_3,2.615390254097941,2.1041222452368844,2.671669689821437,1.3301495943291608,1.3042715067593573,1.2748197672265764,1.5656363412829546,2.887679895771097,-0.8272793395915531
6992,F,Stratum_3,-0.17738324490360552,0.12793993144256965,-0.19590903166919238,-1.1999808386926376,0.23500510193919555,0.5688016245443214,-0.1737071748816228,-0.11065775529252327,1.2086841511224595
6993,M,Stratum_3,-0.37686706626085886,-0.26729653131629333,-0.6854956426553973,0.42653158253566137,0.648914677998613,-2.4906103270787843,-0.4806501483224305,-0.5486171874703557,-0.8272793395915531
6994,M,Stratum_2,-0.7758347089753656,0.12793993144256965,-0.3357909205223938,0.10122909829000158,1.0973167187296486,-0.37255589903201886,0.36709711165694303,-0.3801712520173428,-0.8272793395915531
6995,F,Stratum_4,0.12184248713227447,0.3255581628220011,1.9722602455554297,1.1855707124422008,1.0973167187296486,0.921810695885449,1.2879260319793662,1.1021529799691658,1.2086841511224595
6996,F,Stratum_3,0.5208101298467811,-0.5637238783854406,-0.3357909205223938,0.6433999053661013,0.37297496062566804,-0.21566297843596213,0.3378644475197236,-0.17803612947372796,1.2086841511224595
6997,F,Stratum_2,0.3213263084895278,-0.9589603411443035,-0.12596808724259165,0.5711104644226213,0.6144222133269949,0.4119087039482647,0.6448074209605313,-0.27910369074553537,1.2086841511224595
6998,M,Stratum_2,0.42106821916815446,0.3255581628220011,2.3219649676884333,0.7156893463095811,0.959346860043176,1.157150076779534,1.1271463792246579,1.3716664766939861,-0.8272793395915531
6999,F,Stratum_2,0.12184248713227447,0.42436727851171685,0.8532051347298183,-0.04334978359695832,1.0973167187296486,0.2157925532031938,0.527876764411652,0.5968151736101287,1.2086841511224595
7000,M,Stratum_4,1.0195196832399145,-0.4649147626957248,0.433559468170214,-1.995164689070917,-1.7655578490146555,0.6080248546933356,-1.3283974083018044,0.3946800510665138,-0.8272793395915531
7001,F,Stratum_4,0.5208101298467811,0.6219855098911483,0.9930870235830197,0.5711104644226213,0.13152770792434118,0.3334622436502363,0.4109461078627727,0.866328670334949,1.2086841511224595
7002,F,Stratum_3,0.8200358618826611,-0.5637238783854406,0.2237366348904119,0.5349657439508813,-0.5583215855080212,0.9610339260344631,0.3378644475197236,0.192544928522899,1.2086841511224595
7003,M,Stratum_3,-0.6760927982967389,0.12793993144256965,-0.12596808724259165,0.6072551848943613,0.6834071426702312,0.3334622436502363,0.659423753029141,-0.2454145036549334,-0.8272793395915531
7004,F,Stratum_2,-0.2771251555822322,0.6219855098911483,-0.5456137538021959,0.3180974211204414,-0.24788940346345814,0.058899632607137084,0.04553780614752558,-0.14434694238312598,1.2086841511224595
7005,F,Stratum_2,0.12184248713227447,-0.4649147626957248,-0.3357909205223938,0.39038686206392137,0.959346860043176,0.7649177752893922,0.8494360699210695,-0.27910369074553537,1.2086841511224595
7006,M,Stratum_2,-0.5763508876181122,-0.4649147626957248,-0.5456137538021959,-0.477086429257838,0.959346860043176,-0.4510023593300472,0.04553780614752558,-0.6159955616515603,-0.8272793395915531
7007,M,Stratum_1,0.3213263084895278,-1.0577694568340192,0.1537956904638112,0.4626763030074013,0.3384824959540499,0.490355164246293,0.5132604323430423,-0.17803612947372796,-0.8272793395915531
7008,M,Stratum_3,-0.5763508876181122,-1.0577694568340192,1.1329689124362212,-0.15178394501217826,-0.6617989795228756,0.5688016245443214,-0.12985817867579313,-0.009590194020715846,-0.8272793395915531
