,Mer,Gen,Pla,Wo,Fai
0,1.0,0.6700855960311144,0.25034767329017904,0.6479252788355689,0.13952417541200196
1,0.6700855960311144,1.0,0.1163326156650246,0.9524877238370569,0.05372708016142396
2,0.25034767329017904,0.1163326156650246,1.0,0.12454553530970584,0.6752414500734505
3,0.6479252788355689,0.9524877238370569,0.12454553530970584,1.0,0.05481790311361748
4,0.13952417541200196,0.05372708016142396,0.6752414500734505,0.05481790311361748,1.0
