,Mer,Gen,Pla,Wo,Fai
0,1.0,0.05180489151268632,0.9039167395078848,0.8425828576922454,0.48137386622600553
1,0.05180489151268632,1.0,0.03564430287228425,0.0864668020387611,0.010376770212647053
2,0.9039167395078848,0.03564430287228425,1.0,0.8124247114076696,0.564797914894021
3,0.8425828576922454,0.0864668020387611,0.8124247114076696,1.0,0.3795000872762958
4,0.48137386622600553,0.010376770212647053,0.564797914894021,0.3795000872762958,1.0
