,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
1576,M,Stratum_3,0.5263157894736842,0.6,0.5540540540540541,0.7474747474747475,0.06060606060606061,0.9595959595959596,0.5892255892255892,0.509009009009009,0.0
1577,M,Stratum_2,0.5263157894736842,0.64,0.5675675675675675,0.2727272727272727,0.6363636363636364,0.5858585858585859,0.4983164983164983,0.5315315315315314,0.0
1578,M,Stratum_2,0.4605263157894737,0.51,0.32432432432432434,0.8181818181818182,0.6868686868686869,0.5656565656565656,0.6902356902356902,0.3693693693693694,0.0
1579,M,Stratum_5,0.3157894736842105,0.52,0.44594594594594594,0.32323232323232326,0.696969696969697,0.6565656565656566,0.5589225589225589,0.36486486486486486,0.0
1580,F,Stratum_2,0.4605263157894737,0.57,0.6756756756756757,0.7070707070707071,0.5858585858585859,0.7171717171717171,0.67003367003367,0.5135135135135135,1.0
1581,F,Stratum_3,0.5,0.53,0.36486486486486486,0.5757575757575758,0.5454545454545454,0.2222222222222222,0.4478114478114478,0.40540540540540543,1.0
1582,M,Stratum_2,0.40789473684210525,0.55,0.43243243243243246,0.7676767676767676,0.7070707070707071,0.898989898989899,0.7912457912457912,0.40540540540540543,0.0
1583,M,Stratum_1,0.6973684210526315,0.89,0.527027027027027,0.9797979797979798,0.9191919191919192,0.8787878787878788,0.9259259259259259,0.6891891891891891,0.0
1584,M,Stratum_3,0.4605263157894737,0.57,0.3108108108108108,0.5959595959595959,0.3939393939393939,0.1717171717171717,0.3872053872053872,0.3918918918918919,0.0
1585,M,Stratum_2,0.47368421052631576,0.64,0.35135135135135137,0.7373737373737373,0.7272727272727273,0.5353535353535354,0.6666666666666666,0.44144144144144143,0.0
1586,M,Stratum_3,0.4605263157894737,0.52,0.32432432432432434,0.42424242424242425,0.6363636363636364,0.30303030303030304,0.45454545454545453,0.37387387387387383,0.0
1587,M,Stratum_1,0.47368421052631576,0.58,0.20270270270270271,0.8080808080808081,0.8787878787878788,0.898989898989899,0.8619528619528619,0.36486486486486486,0.0
1588,M,Stratum_3,0.4342105263157895,0.53,0.3918918918918919,0.5151515151515151,0.5555555555555556,0.7070707070707071,0.5925925925925926,0.3918918918918919,0.0
1589,M,Stratum_2,0.4342105263157895,0.53,0.5675675675675675,0.5050505050505051,0.8787878787878788,0.6868686868686869,0.6902356902356902,0.45045045045045046,0.0
1590,M,Stratum_2,0.6052631578947368,0.72,0.4864864864864865,0.31313131313131315,0.1414141414141414,0.7676767676767676,0.40740740740740744,0.5675675675675675,0.0
1591,M,Stratum_3,0.5,0.64,0.44594594594594594,0.9494949494949495,0.898989898989899,0.6060606060606061,0.8181818181818182,0.48198198198198194,0.0
1592,M,Stratum_2,0.4605263157894737,0.55,0.3108108108108108,0.5151515151515151,0.8484848484848485,0.7373737373737373,0.7003367003367003,0.3828828828828829,0.0
1593,M,Stratum_2,0.3684210526315789,0.53,0.3108108108108108,0.6161616161616161,0.7474747474747475,0.45454545454545453,0.6060606060606061,0.3423423423423424,0.0
