,Idx,Gender_bins,Preds,Unnamed: 0
42,10046.0,0.0,91.0850830078125,42.0
43,11230.0,1.0,90.9799575805664,46.0
44,622.0,1.0,90.97982788085938,50.0
45,5168.0,1.0,90.97694396972656,51.0
46,9055.0,1.0,90.93362426757812,54.0
47,7053.0,1.0,90.82849884033205,55.0
48,5775.0,1.0,90.59149932861328,57.0
49,4676.0,1.0,90.42601776123048,60.0
50,12202.0,0.0,91.02173614501952,43.0
51,4499.0,0.0,91.02173614501952,44.0
52,2774.0,0.0,90.9917984008789,45.0
53,11197.0,0.0,90.9799575805664,47.0
54,11642.0,0.0,90.9799575805664,48.0
55,9099.0,0.0,90.97982788085938,49.0
56,11192.0,0.0,90.96034240722656,52.0
57,8298.0,0.0,90.93362426757812,53.0
58,11903.0,0.0,90.69593048095705,56.0
59,4002.0,0.0,90.54795837402344,58.0
60,90.0,0.0,90.54795837402344,59.0
61,12203.0,0.0,90.42601776123048,68.0
62,8770.0,0.0,90.42601776123048,67.0
63,5977.0,0.0,90.42601776123048,66.0
64,4802.0,0.0,90.42601776123048,65.0
65,1215.0,0.0,90.42601776123048,64.0
66,5120.0,0.0,90.42601776123048,62.0
67,7648.0,0.0,90.42601776123048,63.0
68,4676.0,1.0,90.42601776123048,60.0
69,8251.0,1.0,90.42601776123048,61.0
70,3429.0,1.0,90.42601776123048,69.0
71,5375.0,0.0,90.37972259521484,70.0
72,8041.0,0.0,90.37972259521484,71.0
73,10318.0,0.0,90.37972259521484,73.0
74,245.0,0.0,90.37972259521484,74.0
75,9682.0,0.0,90.37972259521484,75.0
76,834.0,1.0,90.37972259521484,72.0
77,7235.0,0.0,90.32089233398438,76.0
78,6125.0,0.0,90.32089233398438,77.0
79,4777.0,0.0,90.32089233398438,78.0
80,10083.0,0.0,90.27459716796876,79.0
81,6406.0,1.0,90.23170471191406,80.0
82,8252.0,0.0,90.20863342285156,81.0
83,8109.0,0.0,90.20863342285156,82.0
84,8014.0,1.0,90.20863342285156,83.0
85,5611.0,0.0,90.10350799560548,84.0
86,12256.0,1.0,90.04533386230469,87.0
87,11701.0,1.0,90.04533386230469,89.0
88,5198.0,1.0,90.04533386230469,90.0
89,1514.0,1.0,89.96683502197266,92.0
90,11589.0,1.0,89.96683502197266,91.0
91,11516.0,1.0,89.87126922607422,94.0
92,10754.0,1.0,89.86170959472656,96.0
93,5501.0,1.0,89.86170959472656,98.0
94,11239.0,1.0,89.86170959472656,99.0
95,12067.0,1.0,89.8566665649414,100.0
96,8327.0,1.0,89.63689422607422,110.0
97,8649.0,1.0,89.58615112304688,111.0
98,8560.0,1.0,89.25944519042969,119.0
99,11786.0,1.0,89.2494125366211,120.0
100,2131.0,0.0,90.10350799560548,85.0
101,7046.0,0.0,90.04533386230469,88.0
102,11492.0,0.0,90.04533386230469,86.0
103,1831.0,0.0,89.87650299072266,93.0
104,8479.0,0.0,89.86170959472656,95.0
105,9115.0,0.0,89.86170959472656,97.0
106,11161.0,0.0,89.81334686279297,101.0
107,10161.0,0.0,89.81334686279297,102.0
108,9834.0,0.0,89.81334686279297,103.0
109,4384.0,0.0,89.8084487915039,104.0
110,1082.0,0.0,89.76728820800781,105.0
111,9041.0,0.0,89.76705169677734,106.0
112,2744.0,0.0,89.72208404541016,107.0
113,7412.0,0.0,89.64534759521484,108.0
114,379.0,0.0,89.64534759521484,109.0
115,8337.0,0.0,89.3863525390625,112.0
116,5480.0,0.0,89.36212921142578,113.0
117,4348.0,0.0,89.33788299560547,114.0
118,7516.0,0.0,89.30574035644531,117.0
119,2730.0,0.0,89.30574035644531,115.0
120,11531.0,0.0,89.30574035644531,116.0
121,2519.0,0.0,89.25944519042969,118.0
122,8566.0,0.0,89.2494125366211,121.0
123,11786.0,1.0,89.2494125366211,120.0
124,5592.0,1.0,89.2494125366211,122.0
125,4287.0,1.0,89.24586486816406,123.0
126,11145.0,0.0,89.19902038574219,124.0
127,10031.0,1.0,89.15734100341797,127.0
128,9944.0,1.0,89.15734100341797,126.0
129,2113.0,1.0,89.15734100341797,125.0
130,12148.0,0.0,89.13772583007812,128.0
131,12193.0,0.0,89.13772583007812,129.0
132,2933.0,1.0,89.09693908691406,130.0
133,7976.0,0.0,89.09440612792969,131.0
134,7051.0,1.0,89.0677261352539,132.0
135,8016.0,0.0,89.04811096191406,134.0
136,9031.0,1.0,89.04811096191406,133.0
137,8729.0,0.0,88.90982818603516,136.0
138,2071.0,0.0,88.90982818603516,137.0
139,1213.0,1.0,88.90982818603516,135.0
140,9090.0,1.0,88.86353302001953,139.0
141,7242.0,1.0,88.86353302001953,140.0
142,11188.0,1.0,88.75473022460938,146.0
143,9422.0,1.0,88.72835540771484,148.0
144,8024.0,1.0,88.60641479492188,152.0
145,5799.0,1.0,88.60641479492188,153.0
146,11171.0,1.0,88.60641479492188,154.0
147,7901.0,1.0,88.52914428710938,161.0
148,6058.0,1.0,88.52914428710938,160.0
149,8984.0,1.0,88.52914428710938,159.0
150,7693.0,0.0,88.8924560546875,138.0
151,9736.0,0.0,88.86353302001953,141.0
152,3910.0,0.0,88.86353302001953,142.0
153,11867.0,0.0,88.82694244384766,143.0
154,3431.0,0.0,88.8189468383789,144.0
155,125.0,0.0,88.8101806640625,145.0
156,11393.0,0.0,88.75473022460938,147.0
157,8303.0,0.0,88.65798950195312,149.0
158,6287.0,0.0,88.61206817626953,150.0
159,9009.0,0.0,88.60641479492188,157.0
160,9442.0,0.0,88.60641479492188,158.0
161,5895.0,0.0,88.60641479492188,151.0
162,144.0,0.0,88.60641479492188,156.0
163,2817.0,0.0,88.60641479492188,155.0
164,9777.0,0.0,88.52914428710938,162.0
165,8984.0,1.0,88.52914428710938,159.0
166,4858.0,0.0,88.45064544677734,163.0
167,9624.0,1.0,88.4129867553711,164.0
168,1275.0,0.0,88.39761352539062,165.0
169,10693.0,0.0,88.37139892578125,166.0
170,8927.0,1.0,88.3515853881836,167.0
171,5231.0,1.0,88.34769439697266,168.0
172,11821.0,0.0,88.30662536621094,169.0
173,3471.0,1.0,88.29010772705078,170.0
174,4402.0,0.0,88.26905059814453,171.0
175,11350.0,0.0,88.2568130493164,172.0
176,2272.0,0.0,88.24945831298828,173.0
177,12327.0,0.0,88.24945831298828,175.0
178,5901.0,0.0,88.24945831298828,176.0
179,2106.0,1.0,88.24945831298828,174.0
180,5062.0,1.0,88.24945831298828,177.0
181,8598.0,0.0,88.24381256103516,178.0
182,9289.0,1.0,88.22900390625,179.0
183,7117.0,0.0,88.2257308959961,184.0
184,8009.0,0.0,88.2257308959961,187.0
185,9067.0,0.0,88.2257308959961,185.0
186,9002.0,0.0,88.2257308959961,180.0
187,6605.0,0.0,88.2257308959961,182.0
188,11837.0,1.0,88.2257308959961,183.0
189,6488.0,1.0,88.2257308959961,186.0
190,8046.0,1.0,88.21050262451172,188.0
191,2177.0,1.0,88.21050262451172,190.0
192,11639.0,1.0,88.17943572998047,194.0
193,2818.0,1.0,88.16699981689453,195.0
194,2543.0,1.0,88.15309143066406,196.0
195,11460.0,1.0,88.14723205566406,198.0
196,9423.0,1.0,88.14723205566406,199.0
197,2613.0,1.0,88.14723205566406,200.0
198,6067.0,1.0,88.10706329345703,205.0
199,4752.0,1.0,88.10706329345703,206.0
200,8692.0,0.0,88.2257308959961,181.0
201,4661.0,0.0,88.21050262451172,189.0
202,7460.0,0.0,88.21050262451172,191.0
203,7690.0,0.0,88.19477844238281,192.0
204,9725.0,0.0,88.17943572998047,193.0
205,4410.0,0.0,88.14933013916016,197.0
206,1269.0,0.0,88.14723205566406,201.0
207,8839.0,0.0,88.12915802001953,203.0
208,2839.0,0.0,88.12915802001953,202.0
209,4350.0,0.0,88.11328125,204.0
210,4752.0,1.0,88.10706329345703,206.0
211,4655.0,0.0,88.0357894897461,208.0
212,11196.0,0.0,88.0357894897461,209.0
213,4542.0,1.0,88.0357894897461,207.0
214,8097.0,0.0,87.9940185546875,210.0
215,11115.0,0.0,87.93624114990234,211.0
216,11240.0,0.0,87.91209411621094,217.0
217,11647.0,0.0,87.91209411621094,219.0
218,8190.0,0.0,87.91209411621094,218.0
219,46.0,0.0,87.91209411621094,214.0
220,6473.0,0.0,87.91209411621094,216.0
221,11775.0,0.0,87.91209411621094,213.0
222,5530.0,1.0,87.91209411621094,212.0
223,11981.0,1.0,87.91209411621094,215.0
224,7710.0,0.0,87.9063491821289,220.0
225,2373.0,1.0,87.87313842773438,221.0
226,2528.0,0.0,87.8687744140625,222.0
227,7563.0,0.0,87.8687744140625,223.0
228,7237.0,0.0,87.8687744140625,226.0
229,10266.0,0.0,87.8687744140625,227.0
230,8496.0,1.0,87.8687744140625,224.0
231,12058.0,1.0,87.8687744140625,225.0
232,1145.0,1.0,87.86579895019531,228.0
233,2365.0,0.0,87.86358642578125,229.0
234,12004.0,1.0,87.85619354248047,230.0
235,10171.0,0.0,87.82981872558594,231.0
236,5243.0,1.0,87.82981872558594,232.0
237,11947.0,0.0,87.8290023803711,233.0
238,8965.0,0.0,87.82684326171875,234.0
239,2075.0,0.0,87.82684326171875,235.0
240,1066.0,1.0,87.79027557373047,239.0
241,8439.0,1.0,87.787109375,240.0
242,9972.0,1.0,87.78352355957031,245.0
243,12333.0,1.0,87.7691650390625,246.0
244,5318.0,1.0,87.72637939453125,250.0
245,11715.0,1.0,87.68008422851562,251.0
246,4480.0,1.0,87.574462890625,253.0
247,2731.0,1.0,87.50618743896484,256.0
248,11704.0,1.0,87.49866485595703,257.0
249,6948.0,1.0,87.47286224365234,258.0
250,3803.0,0.0,87.82566833496094,236.0
251,6377.0,0.0,87.82247924804688,238.0
252,5797.0,0.0,87.82247924804688,237.0
253,4379.0,0.0,87.78568267822266,241.0
254,12239.0,0.0,87.78568267822266,242.0
255,8902.0,0.0,87.78352355957031,243.0
256,8329.0,0.0,87.78352355957031,244.0
257,2892.0,0.0,87.74901580810547,247.0
258,6923.0,0.0,87.74693298339844,248.0
259,6918.0,0.0,87.72637939453125,249.0
260,1425.0,0.0,87.66653442382812,252.0
261,8349.0,0.0,87.574462890625,254.0
262,10079.0,0.0,87.51618194580078,255.0
263,6948.0,1.0,87.47286224365234,258.0
264,5744.0,0.0,87.46988677978516,259.0
265,772.0,1.0,87.46878814697266,260.0
266,8859.0,1.0,87.4677505493164,261.0
267,6693.0,0.0,87.46033477783203,262.0
268,7876.0,1.0,87.44895935058594,263.0
269,2975.0,0.0,87.4298324584961,264.0
270,10972.0,1.0,87.4298324584961,265.0
271,5135.0,1.0,87.4298324584961,266.0
272,7733.0,0.0,87.42656707763672,267.0
273,5745.0,1.0,87.42224884033203,268.0
274,11255.0,0.0,87.41395568847656,269.0
275,4492.0,0.0,87.40959167480469,270.0
276,8160.0,1.0,87.39405822753906,271.0
277,6914.0,0.0,87.37063598632812,274.0
278,5660.0,1.0,87.37063598632812,272.0
279,7605.0,1.0,87.37063598632812,273.0
280,6983.0,0.0,87.36282348632812,275.0
281,11743.0,0.0,87.3492660522461,276.0
282,11134.0,0.0,87.27880859375,277.0
283,257.0,0.0,87.27062225341797,278.0
284,422.0,1.0,87.19937133789062,279.0
285,8444.0,0.0,87.17855072021484,280.0
286,488.0,1.0,87.16899871826172,281.0
287,12385.0,0.0,87.16132354736328,282.0
288,11287.0,0.0,87.16132354736328,283.0
289,5586.0,0.0,87.16132354736328,285.0
290,7074.0,1.0,87.16132354736328,284.0
291,4399.0,0.0,87.16058349609375,286.0
292,5907.0,1.0,87.15605163574219,287.0
293,6549.0,1.0,87.13225555419922,288.0
294,9708.0,0.0,87.13115692138672,289.0
295,11244.0,1.0,87.11528015136719,292.0
296,8217.0,1.0,87.11079406738281,293.0
297,4345.0,1.0,87.07196044921875,295.0
298,2759.0,1.0,87.02658081054688,300.0
299,4386.0,1.0,87.01892852783203,301.0
300,9642.0,0.0,87.1227035522461,290.0
301,9249.0,0.0,87.11820983886719,291.0
302,4463.0,0.0,87.09974670410156,294.0
303,272.0,0.0,87.06495666503906,296.0
304,579.0,0.0,87.05838775634766,297.0
305,6912.0,0.0,87.05838775634766,298.0
306,4347.0,0.0,87.03428649902344,299.0
307,4386.0,1.0,87.01892852783203,301.0
308,8023.0,1.0,87.01544952392578,302.0
309,11228.0,0.0,87.01163482666016,303.0
310,6207.0,0.0,86.96922302246094,305.0
311,10044.0,1.0,86.96922302246094,304.0
312,1118.0,1.0,86.96533966064453,306.0
313,5554.0,0.0,86.95326232910156,307.0
314,6481.0,1.0,86.9295654296875,308.0
315,565.0,0.0,86.91542053222656,309.0
316,32.0,0.0,86.91234588623047,310.0
317,7419.0,1.0,86.87045288085938,311.0
318,9432.0,0.0,86.7990951538086,312.0
319,1785.0,1.0,86.7615737915039,313.0
320,6224.0,0.0,86.7612533569336,314.0
321,11889.0,0.0,86.75361633300781,315.0
322,4413.0,0.0,86.75353240966797,316.0
323,5419.0,1.0,86.75279998779297,317.0
324,3170.0,0.0,86.75220489501953,318.0
325,578.0,0.0,86.68643951416016,319.0
326,11198.0,0.0,86.68517303466797,320.0
327,11833.0,0.0,86.68079376220703,321.0
328,11263.0,1.0,86.65849304199219,322.0
329,6681.0,1.0,86.61273193359375,323.0
330,2263.0,0.0,86.57471466064453,324.0
331,11920.0,1.0,86.53751373291016,325.0
332,6163.0,0.0,86.53282165527344,326.0
333,11880.0,1.0,86.53166198730469,327.0
334,11397.0,0.0,86.4897689819336,328.0
335,9770.0,0.0,86.48301696777344,329.0
336,11448.0,0.0,86.45316314697266,330.0
337,11433.0,0.0,86.44544219970703,336.0
338,121.0,0.0,86.44544219970703,335.0
339,5989.0,0.0,86.44544219970703,332.0
340,10038.0,0.0,86.44544219970703,331.0
341,3848.0,1.0,86.44544219970703,333.0
342,5242.0,1.0,86.44544219970703,334.0
343,6138.0,1.0,86.41127014160156,337.0
344,11220.0,0.0,86.4021224975586,339.0
345,5035.0,1.0,86.4021224975586,338.0
346,8734.0,1.0,86.3991470336914,344.0
347,10281.0,1.0,86.3991470336914,345.0
348,5753.0,1.0,86.35582733154297,348.0
349,2940.0,1.0,86.35050964355469,349.0
350,7121.0,0.0,86.4021224975586,340.0
351,10099.0,0.0,86.4021224975586,341.0
352,10241.0,0.0,86.4021224975586,342.0
353,1233.0,0.0,86.3991470336914,343.0
354,11468.0,0.0,86.37877655029297,346.0
355,8326.0,0.0,86.35582733154297,347.0
356,2940.0,1.0,86.35050964355469,349.0
357,11298.0,1.0,86.34907531738281,350.0
358,2270.0,1.0,86.30421447753906,351.0
359,9847.0,0.0,86.30304718017578,352.0
360,9551.0,0.0,86.30207061767578,353.0
361,5942.0,0.0,86.25972747802734,354.0
362,5126.0,1.0,86.21343231201172,355.0
363,4677.0,0.0,86.15213775634766,356.0
364,11431.0,0.0,86.13587951660156,357.0
365,4391.0,1.0,86.11967468261719,358.0
366,11399.0,0.0,86.0826187133789,359.0
367,11394.0,1.0,86.07833099365234,361.0
368,11130.0,1.0,86.07833099365234,360.0
369,6987.0,0.0,86.06279754638672,362.0
370,4358.0,0.0,86.06279754638672,363.0
371,8516.0,0.0,86.04953002929688,364.0
372,37.0,0.0,86.03997802734375,365.0
373,4816.0,1.0,86.03997802734375,366.0
374,8174.0,1.0,86.00484466552734,367.0
375,12017.0,0.0,85.98625946044922,369.0
376,3032.0,0.0,85.98625946044922,370.0
377,1220.0,1.0,85.98625946044922,368.0
378,6998.0,0.0,85.97468566894531,371.0
379,9901.0,0.0,85.97468566894531,372.0
380,11476.0,0.0,85.9665756225586,373.0
381,949.0,0.0,85.95584106445312,374.0
382,378.0,0.0,85.9557113647461,375.0
383,7815.0,0.0,85.94293975830078,376.0
384,11265.0,0.0,85.889892578125,377.0
385,8725.0,1.0,85.88941955566406,378.0
386,4330.0,0.0,85.88261413574219,379.0
387,11030.0,0.0,85.88148498535156,380.0
388,11416.0,1.0,85.86167907714844,381.0
389,11378.0,1.0,85.86167907714844,382.0
390,5521.0,0.0,85.8597412109375,383.0
391,1135.0,0.0,85.81778717041016,384.0
392,11352.0,0.0,85.80054473876953,386.0
393,6476.0,1.0,85.80054473876953,385.0
394,4700.0,1.0,85.77632904052734,388.0
395,1640.0,1.0,85.66666412353516,397.0
396,7867.0,1.0,85.66666412353516,398.0
397,8311.0,1.0,85.62451171875,400.0
398,11422.0,1.0,85.62351989746094,402.0
399,11231.0,1.0,85.62351989746094,401.0
400,9217.0,0.0,85.79769134521484,387.0
401,4813.0,0.0,85.75139617919922,389.0
402,9815.0,0.0,85.74346160888672,390.0
403,11132.0,0.0,85.73627471923828,391.0
404,11344.0,0.0,85.72941589355469,392.0
405,7019.0,0.0,85.70450592041016,393.0
406,4202.0,0.0,85.69467163085938,394.0
407,5560.0,0.0,85.69051361083984,395.0
408,3081.0,0.0,85.68206024169922,396.0
409,9764.0,0.0,85.66666412353516,399.0
410,11231.0,1.0,85.62351989746094,401.0
411,11401.0,0.0,85.56763458251953,403.0
412,4634.0,0.0,85.55227661132812,405.0
413,12138.0,1.0,85.55227661132812,404.0
414,11824.0,0.0,85.48657989501953,406.0
415,7297.0,1.0,85.4662857055664,407.0
416,10648.0,0.0,85.4556655883789,408.0
417,12006.0,0.0,85.39384460449219,410.0
418,7985.0,1.0,85.39384460449219,409.0
419,2652.0,0.0,85.37576293945312,411.0
420,4423.0,0.0,85.37421417236328,412.0
421,11527.0,1.0,85.37421417236328,413.0
422,12377.0,0.0,85.35600280761719,414.0
423,4981.0,1.0,85.34754943847656,415.0
424,11195.0,0.0,85.33792114257812,416.0
425,6586.0,0.0,85.33244323730469,417.0
426,4304.0,0.0,85.33244323730469,418.0
427,6436.0,1.0,85.33089447021484,419.0
428,11167.0,0.0,85.32389068603516,420.0
429,4770.0,0.0,85.31764221191406,421.0
430,10617.0,0.0,85.2916259765625,422.0
431,10174.0,1.0,85.28459930419922,423.0
432,10591.0,0.0,85.27759552001953,424.0
433,10870.0,1.0,85.24830627441406,425.0
434,12144.0,0.0,85.23181915283203,426.0
435,8655.0,0.0,85.23181915283203,428.0
436,5805.0,1.0,85.23181915283203,427.0
437,12406.0,0.0,85.1884994506836,429.0
438,2275.0,1.0,85.1855239868164,430.0
439,9549.0,0.0,85.16520690917969,432.0
440,4477.0,0.0,85.16520690917969,433.0
441,12255.0,1.0,85.16520690917969,431.0
442,5057.0,1.0,85.12188720703125,436.0
443,4595.0,1.0,85.12188720703125,435.0
444,6894.0,1.0,85.07037353515625,438.0
445,7787.0,1.0,85.07037353515625,439.0
446,5316.0,1.0,85.06643676757812,440.0
447,11554.0,1.0,85.00688934326172,442.0
448,5470.0,1.0,84.98306274414062,443.0
449,10800.0,1.0,84.9605941772461,444.0
450,9045.0,0.0,85.12188720703125,434.0
451,10119.0,0.0,85.12188720703125,437.0
452,8480.0,0.0,85.06501007080078,441.0
453,10800.0,1.0,84.9605941772461,444.0
454,9737.0,0.0,84.94461822509766,445.0
455,11203.0,0.0,84.91503143310547,446.0
456,4351.0,0.0,84.9148178100586,447.0
457,2140.0,0.0,84.90345764160156,448.0
458,3923.0,1.0,84.87873840332031,449.0
459,11049.0,1.0,84.86470794677734,450.0
460,11893.0,0.0,84.86449432373047,451.0
461,4344.0,0.0,84.86449432373047,452.0
462,11377.0,1.0,84.83541870117188,453.0
463,377.0,0.0,84.81845092773438,454.0
464,9376.0,1.0,84.78067779541016,455.0
465,6975.0,1.0,84.77242279052734,456.0
466,8418.0,0.0,84.75434112548828,457.0
467,11281.0,0.0,84.74507141113281,458.0
468,11309.0,1.0,84.7322998046875,459.0
469,7198.0,0.0,84.7291030883789,460.0
470,6576.0,0.0,84.7291030883789,461.0
471,10463.0,0.0,84.72612762451172,462.0
472,7770.0,0.0,84.7225570678711,463.0
473,4503.0,0.0,84.70602416992188,464.0
474,1753.0,1.0,84.6662368774414,465.0
475,1170.0,0.0,84.6571273803711,466.0
476,2734.0,1.0,84.6571273803711,467.0
477,8351.0,0.0,84.62344360351562,468.0
478,2004.0,0.0,84.61083221435547,469.0
479,10090.0,0.0,84.60946655273438,470.0
480,11514.0,1.0,84.60285186767578,471.0
481,6631.0,0.0,84.58453369140625,474.0
482,3311.0,1.0,84.58453369140625,472.0
483,11035.0,1.0,84.58453369140625,473.0
484,296.0,1.0,84.57299041748047,475.0
485,7483.0,0.0,84.54853820800781,476.0
486,5614.0,0.0,84.52110290527344,477.0
487,3381.0,1.0,84.48905944824219,478.0
488,7099.0,0.0,84.47907257080078,479.0
489,6913.0,0.0,84.45563507080078,480.0
490,94.0,1.0,84.43299102783203,481.0
491,3270.0,1.0,84.43134307861328,482.0
492,8967.0,1.0,84.41529846191406,483.0
493,11259.0,0.0,84.41443634033203,484.0
494,4502.0,0.0,84.40531158447266,485.0
495,4269.0,1.0,84.40531158447266,486.0
496,6595.0,0.0,84.37446594238281,489.0
497,5943.0,0.0,84.37446594238281,487.0
498,7650.0,1.0,84.34765625,494.0
499,2411.0,1.0,84.24105072021484,498.0
