,Mer,Gen,Pla,Wo,Fai
0,1.0,0.22780593216547956,0.9217636865162325,0.9917009297805318,0.4269926478599896
1,0.22780593216547956,1.0,0.1509206946457101,0.27935959591996734,0.04258568765932332
2,0.9217636865162325,0.1509206946457101,1.0,0.9923997767360303,0.47381713767082945
3,0.9917009297805318,0.27935959591996734,0.9923997767360303,1.0,0.4683594985547821
4,0.4269926478599896,0.04258568765932332,0.47381713767082945,0.4683594985547821,1.0
