,COL_GRADE_AVG
10947,92.33333333333331
5201,58.333333333333336
7248,57.0
1330,78.66666666666667
7554,64.33333333333333
5125,59.66666666666666
5500,89.33333333333333
10766,72.66666666666667
9918,73.33333333333333
1336,83.33333333333333
9871,98.66666666666669
2123,29.0
1274,68.33333333333333
6659,93.0
3700,66.33333333333333
3530,65.66666666666667
3945,89.0
3872,86.0
10835,87.66666666666667
5451,70.66666666666667
6429,73.66666666666667
5007,46.0
4887,76.66666666666667
2563,84.33333333333333
7599,78.0
4255,73.66666666666667
8196,50.0
2975,88.33333333333333
9454,36.333333333333336
6751,38.0
3269,67.33333333333333
7957,69.0
1174,79.33333333333333
8260,86.33333333333333
1524,70.66666666666667
10973,58.0
789,60.66666666666666
7660,85.66666666666667
6157,88.0
1497,73.0
6283,69.0
1912,20.0
10665,88.33333333333333
9360,88.66666666666667
9825,54.333333333333336
105,95.33333333333331
6545,81.0
6308,65.33333333333333
11667,22.666666666666668
840,36.66666666666666
3770,60.66666666666666
11712,91.33333333333331
1962,95.66666666666669
8392,69.66666666666667
9654,78.33333333333333
954,37.0
5780,52.66666666666666
8619,22.666666666666668
8165,47.66666666666666
8694,79.66666666666667
6200,53.333333333333336
6821,81.33333333333333
11166,77.0
679,56.66666666666666
1303,60.333333333333336
11887,84.0
5974,86.33333333333333
3345,52.333333333333336
9529,18.666666666666668
11899,47.0
11458,68.66666666666667
1674,39.333333333333336
2772,85.33333333333333
11597,57.0
10964,94.33333333333331
2290,70.33333333333333
10917,72.66666666666667
7877,87.66666666666667
3222,66.66666666666667
4368,54.333333333333336
6516,94.0
6268,76.66666666666667
3852,59.0
752,89.33333333333333
10143,38.66666666666666
5011,71.66666666666667
8435,77.66666666666667
11476,88.66666666666667
5075,88.0
490,38.0
2979,66.33333333333333
6115,92.33333333333331
1058,69.0
8292,83.33333333333333
11642,99.66666666666669
4229,47.0
1140,12.333333333333334
5488,83.0
1580,67.33333333333333
1903,56.66666666666666
10369,80.33333333333333
10935,15.333333333333334
3576,17.666666666666668
3437,8.333333333333334
700,37.66666666666666
8879,91.33333333333331
939,24.0
5698,97.33333333333331
3282,69.33333333333333
11104,62.333333333333336
11752,49.66666666666666
9269,77.33333333333333
5368,93.33333333333331
3736,84.0
7822,81.33333333333333
8070,56.0
4111,16.333333333333332
2030,27.0
12073,52.0
1869,56.66666666666666
4968,31.33333333333333
2786,57.333333333333336
5224,47.333333333333336
5301,97.0
8539,70.66666666666667
4004,63.66666666666666
12204,96.66666666666669
2461,67.66666666666667
10792,79.0
10526,56.0
8347,69.33333333333333
3965,78.66666666666667
7631,33.0
2031,80.0
1018,89.33333333333333
8508,43.0
4869,80.0
10005,52.66666666666666
2453,36.66666666666666
1667,97.66666666666669
2014,28.0
11075,21.33333333333333
4471,60.333333333333336
2850,90.33333333333331
2167,11.333333333333334
1987,91.0
3662,72.0
8754,26.0
10934,54.333333333333336
11016,53.0
4808,46.333333333333336
11107,51.333333333333336
10353,77.66666666666667
11022,51.66666666666666
5544,61.66666666666666
5809,92.33333333333331
10547,63.66666666666666
2436,74.33333333333333
3148,57.0
5068,53.66666666666666
5013,73.33333333333333
707,63.0
11901,97.66666666666669
9449,62.66666666666666
10469,18.33333333333333
12197,71.33333333333333
380,34.666666666666664
791,8.333333333333334
2932,37.0
11400,97.0
5501,92.33333333333331
9758,81.33333333333333
6748,90.66666666666669
300,73.0
6122,76.0
10840,69.0
11915,91.0
5493,70.66666666666667
20,69.0
7853,28.666666666666668
9089,27.666666666666668
8353,51.333333333333336
2698,51.0
1090,39.66666666666666
10393,88.66666666666667
11878,90.33333333333331
5648,70.66666666666667
11443,94.0
496,82.33333333333333
5255,67.33333333333333
10625,17.0
11228,73.33333333333333
8731,79.0
3328,36.0
8147,57.66666666666666
3486,79.0
6125,92.66666666666669
3693,90.33333333333331
2954,36.66666666666666
6000,93.0
3897,22.666666666666668
1993,82.0
10496,51.0
4723,87.66666666666667
609,76.0
6511,20.33333333333333
1844,50.66666666666666
8503,35.0
3865,86.33333333333333
5528,91.33333333333331
2083,50.66666666666666
2769,48.0
424,64.0
3013,47.333333333333336
5767,66.66666666666667
6263,55.66666666666666
2098,38.0
1924,66.33333333333333
11297,65.66666666666667
7281,37.333333333333336
5393,54.0
5572,88.66666666666667
4362,93.66666666666669
6488,78.66666666666667
10943,44.0
6279,63.333333333333336
9900,48.333333333333336
6533,77.0
633,69.66666666666667
2638,35.666666666666664
307,74.33333333333333
3399,24.666666666666668
9483,38.333333333333336
6842,67.0
2434,31.666666666666668
10377,98.66666666666669
163,30.0
3915,68.33333333333333
6187,70.66666666666667
9306,37.0
7167,80.66666666666667
3778,55.66666666666666
3453,46.0
7332,98.0
8598,61.333333333333336
10384,51.0
4829,45.66666666666666
11116,49.0
7895,96.0
10918,62.66666666666666
1916,40.333333333333336
8841,38.0
3257,67.0
8202,29.0
7961,94.66666666666669
5042,57.66666666666666
11263,85.66666666666667
1448,70.66666666666667
9725,98.33333333333331
5052,50.0
7416,53.0
1247,77.33333333333333
3074,47.333333333333336
8951,16.666666666666668
1931,36.66666666666666
510,16.0
743,33.666666666666664
5242,91.33333333333331
8067,62.0
9066,81.33333333333333
11129,81.33333333333333
9513,76.66666666666667
12221,82.0
8723,24.0
8745,55.66666666666666
3959,30.0
7754,70.0
12243,61.333333333333336
4371,63.0
6761,47.0
2128,82.33333333333333
9975,77.33333333333333
8295,63.66666666666666
2318,83.33333333333333
3009,92.66666666666669
11808,58.0
4100,24.0
3149,73.0
11751,61.333333333333336
3906,62.66666666666666
6371,73.0
2634,87.33333333333333
5984,47.0
12366,86.66666666666667
4624,47.333333333333336
11519,64.66666666666667
2761,67.33333333333333
1925,95.0
1749,79.66666666666667
11631,93.66666666666669
9492,23.666666666666668
9063,84.66666666666667
9308,57.0
3294,50.66666666666666
10798,71.33333333333333
3213,45.333333333333336
5821,61.66666666666666
11497,92.0
3327,44.0
1814,51.333333333333336
6693,77.66666666666667
7913,72.0
4585,94.33333333333331
7035,96.33333333333331
3733,40.333333333333336
5581,53.66666666666666
2274,75.0
2406,65.66666666666667
3455,78.33333333333333
736,69.66666666666667
9273,19.33333333333333
6860,70.66666666666667
9536,31.33333333333333
2838,97.0
10323,37.333333333333336
5904,88.66666666666667
8649,85.33333333333333
2856,72.66666666666667
9219,89.66666666666667
1592,70.33333333333333
4389,92.66666666666669
713,45.333333333333336
9726,27.666666666666668
3242,75.0
5637,77.66666666666667
9180,56.0
9255,36.333333333333336
549,51.333333333333336
9166,25.666666666666668
11703,54.66666666666666
11267,72.33333333333333
6239,63.66666666666666
3477,38.66666666666666
9853,96.33333333333331
9659,25.33333333333333
1697,78.66666666666667
970,45.0
7171,17.0
8766,95.66666666666669
6866,42.66666666666666
949,94.33333333333331
2960,33.666666666666664
5522,73.33333333333333
8577,84.33333333333333
5260,55.66666666666666
7959,76.33333333333333
6051,57.66666666666666
1772,73.0
5690,61.0
2969,41.66666666666666
10340,57.333333333333336
11080,62.0
11726,97.0
9857,72.66666666666667
5618,95.66666666666669
6303,58.0
1555,14.666666666666666
8661,62.333333333333336
6794,93.0
6495,62.66666666666666
522,66.66666666666667
11277,93.33333333333331
3003,42.66666666666666
11941,93.0
6230,32.333333333333336
8719,75.33333333333333
6027,46.0
10181,59.0
9189,22.33333333333333
2520,54.333333333333336
1193,66.0
11928,71.0
4867,71.66666666666667
6045,72.0
9648,46.66666666666666
11590,67.66666666666667
3556,91.0
145,97.66666666666669
11592,85.66666666666667
3272,40.66666666666666
5795,51.333333333333336
8575,68.0
11773,78.33333333333333
6612,93.0
10119,91.33333333333331
9828,69.33333333333333
8593,42.66666666666666
6309,52.0
10386,63.0
4037,47.333333333333336
6324,47.333333333333336
1928,91.33333333333331
6733,88.0
5200,84.33333333333333
3855,62.0
8207,67.0
11550,64.66666666666667
8509,87.33333333333333
3893,57.333333333333336
6352,84.33333333333333
1232,98.66666666666669
10593,27.33333333333333
9280,85.33333333333333
9819,68.33333333333333
1769,72.66666666666667
9334,96.0
12119,97.66666666666669
3574,38.66666666666666
9922,30.666666666666668
4795,89.0
5876,57.333333333333336
10844,66.0
3688,12.333333333333334
7098,92.0
5048,66.0
6270,94.66666666666669
5934,91.0
6746,78.66666666666667
2386,62.333333333333336
2989,76.0
7466,47.66666666666666
10420,34.333333333333336
9146,67.33333333333333
4241,35.333333333333336
8660,85.0
1724,38.333333333333336
5272,23.666666666666668
3441,60.66666666666666
10616,33.333333333333336
11762,88.0
7808,82.0
7611,93.66666666666669
461,62.66666666666666
10524,87.33333333333333
4679,96.0
2636,84.33333333333333
4835,91.0
2381,85.66666666666667
4393,90.33333333333331
11819,71.66666666666667
11209,77.33333333333333
9123,47.333333333333336
7104,64.66666666666667
8138,66.33333333333333
128,68.66666666666667
997,63.66666666666666
7636,60.0
12042,29.33333333333333
2110,74.66666666666667
6454,77.0
8505,92.0
3844,76.0
1781,86.0
11932,77.0
8398,57.66666666666666
1742,44.66666666666666
7033,67.0
5605,68.33333333333333
9478,48.333333333333336
3831,30.33333333333333
220,89.0
1595,53.0
6301,81.33333333333333
5065,61.333333333333336
11689,95.0
4201,29.666666666666668
6796,55.0
10587,91.0
10257,56.333333333333336
6785,86.66666666666667
10334,52.0
6684,35.0
11846,47.333333333333336
4486,80.66666666666667
5743,42.0
1582,79.33333333333333
5348,82.33333333333333
9690,36.66666666666666
7500,92.66666666666669
6713,72.0
1070,41.333333333333336
3498,65.33333333333333
1223,51.333333333333336
4893,11.0
5480,84.33333333333333
1447,77.0
10302,55.333333333333336
4888,93.33333333333331
3586,68.66666666666667
1637,89.0
466,39.333333333333336
10379,92.66666666666669
2672,77.66666666666667
11272,91.0
257,68.66666666666667
8749,45.0
8628,57.66666666666666
9510,73.0
7693,92.0
11786,89.66666666666667
7585,95.66666666666669
5815,94.66666666666669
10059,73.33333333333333
4943,50.66666666666666
9967,53.66666666666666
8235,64.33333333333333
11742,93.0
2295,64.0
1862,44.333333333333336
4439,87.66666666666667
2894,64.33333333333333
10523,26.0
350,82.66666666666667
5672,81.66666666666667
10560,33.0
1023,20.33333333333333
9498,71.33333333333333
2589,61.66666666666666
9218,94.66666666666669
4744,44.0
9072,51.0
1920,79.0
8132,56.0
575,58.66666666666666
10008,66.66666666666667
9419,89.0
648,50.0
10300,94.0
7055,69.66666666666667
5774,96.66666666666669
3226,59.333333333333336
764,93.0
5016,47.66666666666666
1221,83.66666666666667
6632,67.33333333333333
8734,80.33333333333333
2116,78.66666666666667
8097,87.33333333333333
7277,54.0
7318,82.33333333333333
1240,42.0
10502,63.0
109,56.66666666666666
2478,81.0
6544,66.0
4153,43.66666666666666
11768,83.33333333333333
8941,60.66666666666666
11687,36.333333333333336
12132,48.0
2118,82.0
4794,82.33333333333333
8963,49.66666666666666
10801,55.66666666666666
4053,59.333333333333336
9406,91.33333333333331
1352,59.333333333333336
7007,74.66666666666667
6280,69.33333333333333
931,67.66666666666667
6714,69.33333333333333
7144,58.333333333333336
8824,37.333333333333336
6776,84.33333333333333
4848,33.0
2523,86.66666666666667
2976,88.0
10381,62.0
11348,87.0
2656,81.0
4080,86.66666666666667
512,67.33333333333333
3484,82.33333333333333
10251,77.33333333333333
1308,28.0
3454,78.33333333333333
8335,77.33333333333333
3954,38.0
4299,38.333333333333336
10643,70.66666666666667
2048,97.33333333333331
11114,84.66666666666667
8231,74.33333333333333
689,26.666666666666668
10280,55.66666666666666
5000,61.0
5812,60.66666666666666
7927,74.33333333333333
9682,96.0
1157,31.0
6888,85.33333333333333
7001,72.33333333333333
982,51.66666666666666
6592,74.33333333333333
9966,72.66666666666667
7482,61.66666666666666
1123,71.33333333333333
7694,79.33333333333333
3654,73.0
1698,50.333333333333336
11378,90.66666666666669
1748,48.0
1500,39.66666666666666
4320,56.66666666666666
11524,47.66666666666666
5540,82.0
9621,68.66666666666667
12131,54.66666666666666
6249,40.66666666666666
55,57.333333333333336
2831,58.333333333333336
5738,94.0
10774,72.0
3478,63.0
4386,97.66666666666669
10941,48.333333333333336
2669,78.33333333333333
2535,78.33333333333333
4619,37.0
8350,55.0
2596,45.66666666666666
2217,70.66666666666667
576,87.66666666666667
4618,65.33333333333333
4099,50.0
7870,59.0
1317,35.666666666666664
1750,49.333333333333336
1419,25.666666666666668
9333,85.33333333333333
10265,32.333333333333336
816,66.0
2546,88.33333333333333
3858,33.666666666666664
7995,77.0
5152,88.33333333333333
8629,53.333333333333336
3227,90.33333333333331
6482,83.0
3093,56.0
3742,56.66666666666666
9585,81.33333333333333
6107,39.66666666666666
11531,93.0
2901,20.33333333333333
1808,63.333333333333336
12157,63.333333333333336
3999,19.33333333333333
6995,92.33333333333331
2723,76.0
7469,43.66666666666666
6147,71.0
7875,32.0
8620,85.33333333333333
8501,77.33333333333333
3152,70.0
6257,87.0
8991,93.66666666666669
8026,44.66666666666666
193,75.33333333333333
406,49.66666666666666
4809,45.333333333333336
1386,49.0
3929,83.66666666666667
1098,83.0
10438,28.0
9467,88.33333333333333
4976,83.33333333333333
11989,37.66666666666666
8167,93.66666666666669
882,56.0
1830,30.0
10781,22.0
2044,71.66666666666667
1288,48.333333333333336
1752,62.0
584,76.33333333333333
1481,42.0
10661,62.333333333333336
11970,78.66666666666667
6058,94.0
6792,34.666666666666664
1780,77.33333333333333
11099,60.0
7094,90.66666666666669
10266,94.66666666666669
3340,32.666666666666664
11211,67.33333333333333
11660,61.333333333333336
10894,72.0
2440,35.333333333333336
1124,58.66666666666666
6745,75.0
5014,83.0
7204,26.33333333333333
7897,57.0
1177,53.0
2205,38.0
6738,74.33333333333333
5092,34.0
10080,66.66666666666667
7133,38.66666666666666
11018,28.0
11312,87.66666666666667
10131,57.66666666666666
9901,78.66666666666667
3274,54.0
8526,88.66666666666667
10136,73.33333333333333
8664,27.666666666666668
11076,92.66666666666669
9156,53.66666666666666
12206,27.33333333333333
4331,60.0
11189,65.0
7887,56.0
2417,75.66666666666667
7283,57.66666666666666
12309,41.0
11437,84.66666666666667
4727,14.333333333333334
11530,96.33333333333331
92,18.33333333333333
9915,32.666666666666664
1854,53.66666666666666
11110,79.33333333333333
8955,63.333333333333336
5537,55.66666666666666
4324,80.0
7310,50.0
7651,42.333333333333336
4701,53.66666666666666
6951,90.0
5505,74.66666666666667
8229,90.66666666666669
8727,77.66666666666667
6353,83.0
7384,70.0
7705,91.66666666666669
6922,74.66666666666667
1100,63.333333333333336
2548,76.33333333333333
5781,17.333333333333332
1083,93.33333333333331
10338,57.0
7338,30.0
5026,93.66666666666669
7658,25.666666666666668
12260,58.0
8652,59.333333333333336
372,62.66666666666666
6151,90.33333333333331
806,63.66666666666666
2613,92.66666666666669
4536,98.66666666666669
4197,71.66666666666667
3476,83.0
9645,67.66666666666667
8497,66.0
8688,33.0
7210,80.33333333333333
4708,56.0
1142,44.66666666666666
11828,65.0
5351,58.66666666666666
205,32.666666666666664
7717,49.0
4192,55.333333333333336
11213,71.33333333333333
5802,82.0
6503,68.0
8983,54.66666666666666
7520,59.0
7742,19.666666666666668
5497,13.0
8585,23.666666666666668
7312,45.333333333333336
4402,96.66666666666669
604,7.0
7047,95.0
3504,83.33333333333333
3671,67.66666666666667
4852,76.0
9162,59.333333333333336
9105,38.333333333333336
6568,42.333333333333336
2393,78.66666666666667
5569,91.0
11502,92.66666666666669
9603,58.333333333333336
10081,79.66666666666667
2029,57.333333333333336
10262,44.66666666666666
9816,70.33333333333333
2200,93.66666666666669
7982,67.0
4846,80.0
2147,63.333333333333336
9612,24.0
5854,32.333333333333336
1836,25.0
5818,88.0
7940,95.33333333333331
996,66.33333333333333
6965,17.0
9107,97.33333333333331
12254,62.66666666666666
3907,59.66666666666666
4668,86.0
10462,54.333333333333336
2045,93.66666666666669
10163,33.333333333333336
2890,83.33333333333333
2771,96.66666666666669
5450,90.66666666666669
11102,7.333333333333333
3303,68.66666666666667
11286,81.33333333333333
11646,49.333333333333336
8125,97.0
11283,46.66666666666666
10886,69.0
6803,77.66666666666667
10735,43.333333333333336
8653,53.66666666666666
3230,45.333333333333336
3193,31.666666666666668
4146,88.66666666666667
9520,81.66666666666667
9197,85.33333333333333
804,88.66666666666667
9657,82.66666666666667
5713,77.66666666666667
12305,94.33333333333331
1539,36.0
1622,52.0
3672,82.33333333333333
9130,90.66666666666669
10107,98.0
10352,69.66666666666667
11441,37.0
11673,75.33333333333333
7348,79.33333333333333
8447,84.66666666666667
8504,38.0
11226,70.0
2705,75.66666666666667
10651,66.33333333333333
14,59.333333333333336
1329,75.66666666666667
2133,89.66666666666667
1616,25.33333333333333
5458,69.66666666666667
5786,73.33333333333333
4432,39.66666666666666
3055,53.0
6464,31.666666666666668
6607,83.33333333333333
3553,72.33333333333333
7432,90.0
2645,18.0
12225,85.66666666666667
9739,59.66666666666666
10911,56.0
3468,40.333333333333336
1834,59.0
3408,69.66666666666667
3686,26.666666666666668
4282,77.0
11486,77.0
8015,92.66666666666669
7615,72.33333333333333
10991,41.333333333333336
4447,47.0
7339,55.0
8223,75.33333333333333
6690,44.333333333333336
3597,61.0
9373,70.66666666666667
10089,78.66666666666667
4178,64.66666666666667
6696,61.333333333333336
423,61.66666666666666
2423,94.66666666666669
1204,79.0
3611,34.0
9698,25.33333333333333
9740,62.333333333333336
10032,50.333333333333336
4050,52.66666666666666
10195,79.66666666666667
8742,43.0
5136,56.66666666666666
9101,24.666666666666668
299,83.66666666666667
1775,76.66666666666667
49,64.0
206,47.66666666666666
10786,71.0
12171,67.66666666666667
1910,28.0
6605,89.66666666666667
5303,75.0
4788,27.33333333333333
1161,75.0
6657,24.666666666666668
11619,59.333333333333336
8123,58.0
543,25.33333333333333
8446,59.0
10296,58.66666666666666
9125,69.66666666666667
6004,77.66666666666667
3728,48.333333333333336
2541,82.66666666666667
4344,90.33333333333331
6513,92.0
6052,28.33333333333333
2266,45.66666666666666
10969,61.333333333333336
1974,48.333333333333336
1014,61.0
6978,25.0
4551,56.66666666666666
9951,58.66666666666666
2920,79.33333333333333
868,31.0
12326,74.33333333333333
5681,63.66666666666666
10332,22.33333333333333
7213,21.0
9214,86.33333333333333
2351,56.333333333333336
12099,88.0
11067,97.0
7661,53.66666666666666
3359,86.33333333333333
2841,44.66666666666666
7625,94.0
3248,64.33333333333333
9904,55.0
3627,58.66666666666666
10077,51.333333333333336
1045,32.0
7876,80.0
8356,59.66666666666666
9591,75.0
5229,86.0
8370,65.66666666666667
9229,29.666666666666668
312,35.333333333333336
7854,77.66666666666667
11980,88.33333333333333
8020,88.0
29,70.66666666666667
1151,75.0
6971,44.333333333333336
985,73.66666666666667
8938,40.66666666666666
3685,91.33333333333331
8258,54.0
8208,50.0
8236,57.66666666666666
12313,39.0
1297,62.333333333333336
4817,81.0
1264,61.0
8178,60.0
4997,64.0
2420,41.333333333333336
7935,18.666666666666668
4311,88.66666666666667
10785,32.666666666666664
2042,31.666666666666668
10896,62.333333333333336
7686,85.0
3592,25.33333333333333
8133,89.0
7802,71.33333333333333
103,69.66666666666667
6986,89.33333333333333
1066,79.66666666666667
9150,60.0
6189,82.66666666666667
5645,90.0
3038,32.333333333333336
6940,71.0
3668,51.0
6447,53.66666666666666
8058,70.66666666666667
1743,25.0
8451,46.66666666666666
2631,79.66666666666667
7400,41.0
9368,49.333333333333336
9052,61.66666666666666
8926,50.66666666666666
10038,84.66666666666667
10684,34.333333333333336
10742,31.0
2021,87.33333333333333
8402,40.66666666666666
8355,71.0
1214,54.333333333333336
1273,70.0
941,34.0
7345,41.333333333333336
915,73.66666666666667
1765,64.0
2673,64.66666666666667
291,52.0
6389,39.333333333333336
8394,64.33333333333333
11711,60.333333333333336
3806,85.33333333333333
4420,68.33333333333333
11536,94.33333333333331
5764,69.33333333333333
1860,54.66666666666666
758,70.66666666666667
7161,7.0
9676,24.0
3991,20.33333333333333
10304,41.0
1132,57.0
1799,98.66666666666669
3832,88.0
7738,58.0
10155,77.33333333333333
4221,53.0
6648,52.0
8887,49.333333333333336
8617,78.0
6208,81.33333333333333
9515,54.0
5124,50.66666666666666
2397,77.66666666666667
9375,62.66666666666666
11817,85.33333333333333
7815,90.33333333333331
7478,71.0
6935,50.0
7597,90.66666666666669
10111,73.33333333333333
3008,27.0
8922,70.33333333333333
3333,40.333333333333336
10030,82.66666666666667
4645,37.333333333333336
4208,71.66666666666667
1486,47.333333333333336
12065,35.666666666666664
1599,60.0
12241,69.0
9362,38.66666666666666
11052,42.0
4034,41.66666666666666
5737,14.666666666666666
6557,90.0
9768,93.0
157,86.33333333333333
3779,51.66666666666666
9766,93.33333333333331
378,94.66666666666669
10160,78.66666666666667
3141,41.66666666666666
3109,74.66666666666667
9455,38.66666666666666
3590,69.0
6838,44.0
8092,17.0
992,58.0
12170,71.33333333333333
3846,58.66666666666666
5429,42.66666666666666
8051,55.333333333333336
930,73.33333333333333
6590,81.33333333333333
3494,33.333333333333336
9480,96.66666666666669
7637,52.0
10512,57.66666666666666
1430,39.66666666666666
11041,87.0
6064,43.0
5578,58.0
11279,96.0
8643,25.33333333333333
4137,36.0
9649,57.66666666666666
6877,44.66666666666666
1628,60.333333333333336
12346,83.33333333333333
4762,54.66666666666666
2603,75.33333333333333
784,58.66666666666666
1306,80.66666666666667
12282,30.0
6806,55.0
2150,44.66666666666666
6023,53.0
8195,52.0
6936,77.66666666666667
213,48.0
5866,29.33333333333333
3047,46.0
3985,73.66666666666667
6959,51.66666666666666
3758,13.0
3593,48.333333333333336
10970,51.66666666666666
706,62.66666666666666
9271,28.0
8057,78.0
276,64.33333333333333
1292,27.33333333333333
6086,54.0
3924,32.333333333333336
5262,32.666666666666664
4599,11.0
6241,86.66666666666667
6049,28.33333333333333
2857,85.66666666666667
7596,61.66666666666666
8348,54.66666666666666
1572,47.66666666666666
2666,76.0
2164,89.0
4613,71.66666666666667
6573,17.333333333333332
5852,59.66666666666666
6356,41.66666666666666
642,78.66666666666667
11148,85.66666666666667
12391,77.33333333333333
3589,55.333333333333336
7306,79.0
7423,32.0
81,68.0
9755,15.666666666666666
10836,45.0
3348,36.66666666666666
745,84.0
5399,23.666666666666668
2054,36.0
7892,54.66666666666666
9461,89.33333333333333
10892,99.66666666666669
10461,77.0
6651,96.66666666666669
3772,68.0
11027,95.0
8556,76.0
10549,30.0
8472,49.0
3460,56.66666666666666
734,82.33333333333333
3424,93.66666666666669
11926,89.66666666666667
4251,33.666666666666664
9295,98.0
9926,23.33333333333333
4470,45.0
3618,76.33333333333333
11069,67.0
10233,72.33333333333333
2532,84.66666666666667
10721,82.0
5599,94.66666666666669
226,31.33333333333333
8787,51.333333333333336
8717,94.33333333333331
728,18.33333333333333
2281,90.33333333333331
9032,82.33333333333333
2937,86.66666666666667
4500,84.33333333333333
9059,59.66666666666666
7613,46.333333333333336
7648,83.0
2157,55.333333333333336
10025,40.0
4188,56.0
11923,90.66666666666669
1245,68.66666666666667
1115,83.66666666666667
4665,41.0
11918,20.666666666666668
11605,95.0
2078,37.0
12359,69.33333333333333
1831,87.0
8281,68.33333333333333
10456,61.333333333333336
6433,58.0
3819,29.666666666666668
11804,87.66666666666667
11208,73.33333333333333
3079,66.66666666666667
5977,90.66666666666669
12019,90.33333333333331
52,58.66666666666666
2766,91.33333333333331
3081,91.0
1496,56.333333333333336
1208,79.33333333333333
12,58.333333333333336
8475,85.0
933,47.333333333333336
8525,60.0
5358,40.0
3087,64.66666666666667
11705,67.0
8430,20.0
1648,53.0
5568,55.333333333333336
8283,38.0
2013,66.33333333333333
6330,50.333333333333336
7852,86.33333333333333
8176,29.0
3255,83.66666666666667
2517,90.0
2808,67.0
6585,56.66666666666666
9533,24.0
5409,60.0
10994,49.333333333333336
5574,55.66666666666666
3142,17.666666666666668
4504,79.33333333333333
10691,77.33333333333333
7591,26.0
2822,81.33333333333333
5307,66.33333333333333
2036,45.333333333333336
1190,86.33333333333333
1186,79.33333333333333
4924,89.66666666666667
6647,73.33333333333333
2891,27.33333333333333
11175,82.33333333333333
9667,79.33333333333333
5805,91.66666666666669
292,62.333333333333336
4777,92.66666666666669
7580,42.333333333333336
2625,77.33333333333333
7861,82.66666666666667
10360,57.0
6022,47.333333333333336
131,50.333333333333336
1835,71.33333333333333
2075,94.33333333333331
4628,79.33333333333333
1047,24.666666666666668
5841,55.66666666666666
5851,89.0
3691,73.33333333333333
8216,69.33333333333333
3802,65.66666666666667
8855,91.66666666666669
3675,50.333333333333336
7003,78.0
8227,63.0
3629,62.66666666666666
8035,7.0
6143,50.66666666666666
6202,68.0
10113,49.333333333333336
11485,93.66666666666669
4671,51.0
2368,56.66666666666666
2216,21.33333333333333
2875,58.0
12194,63.333333333333336
12212,66.66666666666667
3621,58.0
875,29.33333333333333
936,24.33333333333333
7990,83.66666666666667
4894,86.0
8873,97.0
3543,76.66666666666667
8751,70.0
666,77.33333333333333
3386,21.33333333333333
7813,46.66666666666666
3743,76.66666666666667
11543,66.33333333333333
2823,56.0
6732,30.666666666666668
8921,52.0
3011,78.33333333333333
9463,42.333333333333336
5484,57.333333333333336
12265,70.33333333333333
10718,84.33333333333333
4688,63.333333333333336
5515,90.66666666666669
4186,86.0
5025,94.33333333333331
6924,79.66666666666667
10827,35.0
5439,82.33333333333333
508,62.0
9794,47.66666666666666
8627,82.66666666666667
8280,87.66666666666667
7707,32.666666666666664
2904,20.33333333333333
10447,49.66666666666666
3978,68.0
6765,59.66666666666666
346,35.666666666666664
1339,54.333333333333336
11496,78.33333333333333
6636,35.333333333333336
2646,89.0
12069,53.0
10166,39.333333333333336
5827,79.33333333333333
3993,13.333333333333334
141,9.0
10437,48.333333333333336
7419,92.0
4984,68.66666666666667
721,54.333333333333336
2836,85.0
11314,76.0
11958,71.0
11738,53.0
9324,49.66666666666666
530,49.333333333333336
9854,92.66666666666669
12218,81.33333333333333
1429,80.33333333333333
2858,48.333333333333336
9380,95.0
8324,64.33333333333333
1553,87.33333333333333
8110,64.33333333333333
10207,58.0
1299,42.333333333333336
1881,29.33333333333333
1162,76.33333333333333
8870,36.333333333333336
1146,73.0
5725,26.666666666666668
11854,66.66666666666667
7475,71.0
1109,53.66666666666666
6973,21.666666666666668
2924,71.66666666666667
3479,49.66666666666666
2264,87.0
10126,70.33333333333333
10023,72.33333333333333
8791,80.66666666666667
1569,23.666666666666668
2346,55.0
8244,21.33333333333333
10448,19.33333333333333
4804,63.333333333333336
7879,82.0
7090,54.333333333333336
9820,36.0
2922,33.666666666666664
5606,73.33333333333333
6478,67.0
8076,78.0
8042,62.333333333333336
2384,46.66666666666666
245,94.33333333333331
5390,48.333333333333336
11284,65.33333333333333
6721,47.0
9727,31.0
8080,38.66666666666666
12334,90.66666666666669
3030,47.66666666666666
3581,63.66666666666666
981,38.333333333333336
267,38.333333333333336
6539,49.333333333333336
3161,44.66666666666666
12392,54.66666666666666
1915,17.0
4951,38.0
7079,38.333333333333336
6272,76.66666666666667
12210,88.0
8177,81.66666666666667
9176,77.66666666666667
12161,38.66666666666666
4969,87.33333333333333
8847,85.33333333333333
8414,75.33333333333333
12098,84.0
12223,97.33333333333331
11240,92.0
5976,60.66666666666666
10731,27.666666666666668
6307,70.33333333333333
9870,80.33333333333333
625,50.0
11797,53.0
7699,21.33333333333333
5266,93.66666666666669
11156,100.0
1155,78.0
11337,67.66666666666667
8865,86.66666666666667
7221,61.333333333333336
10857,3.333333333333333
144,92.66666666666669
2126,33.666666666666664
9432,60.333333333333336
986,88.33333333333333
7330,38.333333333333336
7467,48.0
7976,92.0
7890,54.333333333333336
6011,68.66666666666667
8378,54.333333333333336
10697,89.0
427,64.33333333333333
4112,50.0
7967,66.66666666666667
1036,64.33333333333333
10074,90.66666666666669
1480,63.66666666666666
2495,68.66666666666667
12020,31.666666666666668
11056,21.666666666666668
11120,74.0
12371,55.66666666666666
9347,79.33333333333333
