,COL_GRADE_AVG,Preds
6033,83.66666666666667,73.48781
672,83.66666666666667,70.898926
7697,83.66666666666667,80.03104
5308,83.66666666666667,75.91034
11601,83.66666666666667,66.427124
4685,83.66666666666667,73.27263
8296,83.66666666666667,85.691895
7237,83.66666666666667,87.24846
4678,83.66666666666667,80.8309
118,83.66666666666667,91.044945
7450,83.66666666666667,82.35445
4752,83.66666666666667,86.65716
10663,83.33333333333333,86.46917
2949,83.33333333333333,66.11215
2358,83.33333333333333,60.582714
1331,83.33333333333333,73.23932
8374,83.33333333333333,63.944126
4044,83.33333333333333,51.92499
11446,83.33333333333333,78.86902
5019,83.33333333333333,69.22545
9243,83.33333333333333,58.59324
9488,83.33333333333333,69.41654
11879,83.33333333333333,80.3428
849,83.33333333333333,78.086975
8916,83.33333333333333,74.0312
966,83.33333333333333,80.957504
7395,83.33333333333333,80.5352
1610,83.33333333333333,82.49589
12291,83.33333333333333,67.69602
4739,83.0,65.06283
9337,83.0,42.134007
10307,83.0,86.78059
11462,83.0,67.84629
7381,83.0,71.96353
86,83.0,73.93868
9210,83.0,60.161728
11035,83.0,85.17208
6470,83.0,69.138245
6109,83.0,69.35695
9717,83.0,76.338425
2713,82.66666666666667,80.39083
12169,82.66666666666667,76.11276
8680,82.66666666666667,88.49721
11460,82.66666666666667,89.63542
12060,82.66666666666667,80.87671
12134,82.66666666666667,80.6496
10569,82.66666666666667,72.5283
8299,82.66666666666667,65.84059
5208,82.66666666666667,69.032135
12043,82.66666666666667,71.843956
1082,82.66666666666667,90.81509
8052,82.66666666666667,78.521935
8794,82.66666666666667,49.00067
6601,82.66666666666667,71.57099
4524,82.66666666666667,55.879448
7881,82.66666666666667,72.156944
12000,82.66666666666667,85.60323
1122,82.66666666666667,58.150288
822,82.66666666666667,76.885056
7456,82.66666666666667,66.98234
5017,82.66666666666667,82.77201
4781,82.33333333333333,83.59694
8760,82.33333333333333,76.85022
5879,82.33333333333333,83.047035
4464,82.33333333333333,88.49721
11895,82.33333333333333,81.09939
9477,82.33333333333333,81.16608
8473,82.33333333333333,72.55294
550,82.33333333333333,72.48927
9202,82.33333333333333,76.11276
4854,82.33333333333333,80.52165
8632,82.33333333333333,55.75344
5476,82.33333333333333,69.34717
11608,82.33333333333333,76.54767
772,82.33333333333333,87.868996
1017,82.33333333333333,67.56293
6726,82.33333333333333,73.689964
5161,82.33333333333333,83.206184
364,82.33333333333333,60.57951
10351,82.33333333333333,79.269905
5665,82.33333333333333,82.55867
2132,82.33333333333333,77.134155
9851,82.33333333333333,64.50899
8829,82.33333333333333,69.525826
6471,82.0,82.91889
8703,82.0,46.497345
12285,82.0,75.19687
3304,82.0,68.36576
4800,82.0,77.29158
391,82.0,60.07988
1970,82.0,72.43744
5049,82.0,86.253044
11243,82.0,79.2659
3940,82.0,72.48583
6967,82.0,61.642033
7413,82.0,76.74253
5121,82.0,83.44191
8161,82.0,72.08704
12378,82.0,80.3428
4409,82.0,72.154
4748,82.0,87.8684
11586,82.0,79.29862
6862,82.0,92.41687
10125,82.0,76.124374
7896,81.66666666666667,37.731422
11349,81.66666666666667,82.62339
11744,81.66666666666667,83.310684
835,81.66666666666667,81.21063
8002,81.66666666666667,65.781334
3653,81.66666666666667,65.902626
8143,81.66666666666667,79.36491
9128,81.66666666666667,66.31721
4170,81.66666666666667,63.933796
9969,81.66666666666667,79.59148
12232,81.66666666666667,59.88775
4895,81.66666666666667,81.028656
9469,81.66666666666667,72.4315
10171,81.66666666666667,89.34718
2007,81.66666666666667,70.30598
10440,81.66666666666667,48.13975
60,81.66666666666667,79.60309
339,81.66666666666667,66.44402
2959,81.66666666666667,80.97338
4049,81.66666666666667,79.125175
1328,81.66666666666667,79.27773
9850,81.33333333333333,72.74418
3807,81.33333333333333,56.47781
6407,81.33333333333333,80.413864
1753,81.33333333333333,82.88814
2043,81.33333333333333,55.551403
5739,81.33333333333333,62.41618
8257,81.33333333333333,82.72373
9374,81.33333333333333,69.4724
10519,81.33333333333333,73.635796
7184,81.33333333333333,78.156006
12045,81.33333333333333,75.57763
4910,81.33333333333333,81.31962
4780,81.33333333333333,72.15461
2448,81.33333333333333,52.740047
8707,81.33333333333333,61.57333
8126,81.33333333333333,63.346603
9518,81.33333333333333,62.560688
3285,81.33333333333333,72.43744
6328,81.33333333333333,53.516727
9670,81.0,73.93107
10875,81.0,64.90599
9753,81.0,50.22931
12166,81.0,79.240524
537,81.0,67.933624
8546,81.0,81.5478
75,81.0,80.04678
6504,81.0,72.488815
2282,81.0,61.22757
2513,81.0,69.013245
10921,81.0,70.95594
1641,81.0,73.3553
2292,81.0,54.89092
9804,81.0,47.752
9721,81.0,50.060726
415,81.0,81.828026
3879,81.0,60.486053
12321,81.0,72.443214
449,81.0,50.146782
8557,81.0,68.05802
10541,81.0,61.451614
11577,81.0,71.88696
9837,80.66666666666667,73.37347
5651,80.66666666666667,53.981762
2435,80.66666666666667,80.33993
8786,80.66666666666667,60.557484
5999,80.66666666666667,55.962738
4325,80.66666666666667,80.7413
2006,80.66666666666667,81.41602
10861,80.66666666666667,89.82563
5462,80.66666666666667,64.359505
4264,80.66666666666667,86.75234
8488,80.66666666666667,82.71078
3341,80.66666666666667,66.97394
2736,80.66666666666667,56.82778
12164,80.66666666666667,65.875114
9557,80.66666666666667,81.64606
3531,80.66666666666667,69.61692
11888,80.66666666666667,76.46413
859,80.66666666666667,83.124886
2939,80.66666666666667,80.48681
5890,80.66666666666667,74.734436
3203,80.66666666666667,80.727806
6782,80.66666666666667,67.36406
7550,80.66666666666667,55.824795
11736,80.33333333333333,71.59131
5811,80.33333333333333,74.484825
10200,80.33333333333333,65.40053
9703,80.33333333333333,82.85351
1606,80.33333333333333,49.19091
4010,80.33333333333333,70.2118
1783,80.33333333333333,81.086395
4179,80.33333333333333,46.141186
12338,80.33333333333333,76.24426
498,80.33333333333333,80.20886
830,80.33333333333333,81.95123
1411,80.33333333333333,68.90014
5744,80.33333333333333,87.18503
1969,80.33333333333333,80.398285
10489,80.33333333333333,69.35695
12267,80.33333333333333,80.6496
5913,80.33333333333333,80.59356
5625,80.33333333333333,55.688423
7726,80.33333333333333,65.98751
2598,80.33333333333333,80.97216
8273,80.33333333333333,91.044945
12124,80.33333333333333,80.47854
9767,80.33333333333333,61.0642
6050,80.33333333333333,76.008545
2732,80.33333333333333,83.547134
10516,80.0,79.19655
6552,80.0,68.52651
809,80.0,56.955956
6323,80.0,79.63913
1021,80.0,66.55841
11810,80.0,78.66139
9349,80.0,86.85135
2695,80.0,69.325516
2719,80.0,72.15461
12100,80.0,86.03958
10965,80.0,57.06783
2576,80.0,62.41618
1823,80.0,67.00293
10020,80.0,57.70052
10799,80.0,81.4216
9716,80.0,64.944595
11303,80.0,68.16639
3884,80.0,64.521904
8957,80.0,60.99682
6718,80.0,41.701973
1947,80.0,80.545166
2688,80.0,81.52992
6240,80.0,70.01221
74,80.0,53.18747
3275,79.66666666666667,76.57438
357,79.66666666666667,66.42025
6244,79.66666666666667,66.8589
6578,79.66666666666667,65.17263
5469,79.66666666666667,76.66295
2755,79.66666666666667,79.45662
471,79.66666666666667,80.906
122,79.66666666666667,68.45653
9323,79.66666666666667,76.667145
7792,79.66666666666667,69.09709
11858,79.66666666666667,69.53219
2729,79.66666666666667,82.94624
9177,79.66666666666667,81.00149
12185,79.66666666666667,52.092896
5282,79.66666666666667,78.423515
5386,79.66666666666667,60.2062
1896,79.66666666666667,66.03107
10235,79.66666666666667,68.18673
3537,79.66666666666667,80.425255
10026,79.66666666666667,82.28868
8946,79.66666666666667,66.07866
4911,79.66666666666667,69.122
4825,79.33333333333333,69.04688
9448,79.33333333333333,73.42287
9354,79.33333333333333,55.42243
3182,79.33333333333333,61.400776
10273,79.33333333333333,76.596466
1861,79.33333333333333,50.031467
5846,79.33333333333333,66.66258
9121,79.33333333333333,61.65414
6278,79.33333333333333,62.386784
3201,79.33333333333333,56.33346
2884,79.33333333333333,61.512184
1759,79.33333333333333,61.413628
963,79.33333333333333,68.36001
1431,79.33333333333333,68.70487
5550,79.33333333333333,69.4724
8089,79.33333333333333,73.72542
4066,79.33333333333333,66.37392
3259,79.33333333333333,79.12971
6728,79.33333333333333,50.617123
9444,79.33333333333333,73.30164
8033,79.33333333333333,59.74235
3132,79.33333333333333,41.196663
11465,79.33333333333333,69.11884
66,79.33333333333333,61.462563
6440,79.33333333333333,73.310715
4889,79.33333333333333,81.284386
8062,79.0,73.569336
10714,79.0,60.820137
11841,79.0,85.48807
6510,79.0,74.17673
7777,79.0,50.332508
11860,79.0,80.22358
2604,79.0,65.52392
11427,79.0,57.857075
2534,79.0,45.807606
518,79.0,66.15557
5328,79.0,82.67534
160,79.0,58.850376
483,79.0,65.237785
2201,79.0,79.029175
7668,79.0,72.10329
9316,79.0,75.95512
11893,79.0,82.72373
4230,79.0,55.446205
8358,79.0,79.2894
7814,79.0,80.47712
9604,79.0,64.88477
10780,79.0,72.32199
640,79.0,81.90133
12404,79.0,88.48088
4544,79.0,65.18828
8689,79.0,59.97622
3054,79.0,50.730637
11522,78.66666666666667,69.35695
5309,78.66666666666667,50.1039
8928,78.66666666666667,88.04024
5514,78.66666666666667,67.78734
7910,78.66666666666667,86.09857
4202,78.66666666666667,86.66692
11767,78.66666666666667,53.76004
11594,78.66666666666667,80.589195
1027,78.66666666666667,79.74477
8375,78.66666666666667,69.08028
6763,78.66666666666667,80.90101
1951,78.66666666666667,67.68691
1078,78.66666666666667,68.322815
12251,78.66666666666667,75.96089
336,78.66666666666667,86.178566
1921,78.66666666666667,51.637413
405,78.33333333333333,73.3553
7906,78.33333333333333,69.175674
10226,78.33333333333333,66.54146
5986,78.33333333333333,67.2497
7562,78.33333333333333,61.058342
9519,78.33333333333333,66.05727
9535,78.33333333333333,76.04474
2515,78.33333333333333,44.58132
9216,78.33333333333333,69.299515
4406,78.33333333333333,60.72986
5405,78.33333333333333,60.765064
9082,78.33333333333333,71.850296
4556,78.33333333333333,68.43839
6413,78.33333333333333,58.193993
10018,78.33333333333333,76.10759
10264,78.33333333333333,82.80038
5090,78.33333333333333,76.426445
6295,78.33333333333333,69.40016
9846,78.33333333333333,75.770935
7688,78.33333333333333,80.8892
6235,78.33333333333333,81.31025
12153,78.33333333333333,78.79363
2015,78.33333333333333,78.38953
7799,78.33333333333333,79.269905
5689,78.0,65.581955
6870,78.0,68.97808
4978,78.0,68.575516
9329,78.0,75.666725
3212,78.0,61.400776
1670,78.0,72.65857
11795,78.0,81.64368
3707,78.0,63.198906
9992,78.0,69.25369
9022,78.0,37.347267
3164,78.0,57.337402
2837,78.0,89.17594
2667,78.0,81.284386
6259,78.0,80.747154
903,78.0,63.009468
4531,78.0,67.29237
11113,77.66666666666667,83.27787
2898,77.66666666666667,68.47654
5112,77.66666666666667,69.943306
2202,77.66666666666667,72.182236
2390,77.66666666666667,67.39135
5338,77.66666666666667,82.79834
4018,77.66666666666667,74.6402
7984,77.66666666666667,54.736187
7093,77.66666666666667,79.2894
6604,77.66666666666667,76.04474
661,77.66666666666667,68.07677
9369,77.66666666666667,66.70759
3095,77.66666666666667,69.36606
9831,77.66666666666667,58.605198
2595,77.66666666666667,58.598896
10043,77.66666666666667,73.72542
10871,77.66666666666667,68.06866
12216,77.66666666666667,66.59619
7950,77.66666666666667,72.61189
3283,77.66666666666667,76.1805
9317,77.66666666666667,78.38953
3513,77.66666666666667,64.29141
3139,77.66666666666667,54.783897
8648,77.66666666666667,48.697094
4756,77.66666666666667,69.4724
12312,77.33333333333333,80.97216
10068,77.33333333333333,45.62967
9398,77.33333333333333,66.74731
1626,77.33333333333333,67.919334
9552,77.33333333333333,61.413628
6949,77.33333333333333,79.3264
2906,77.33333333333333,68.59093
7663,77.33333333333333,73.41709
2166,77.33333333333333,59.718113
1323,77.33333333333333,67.26306
11670,77.33333333333333,75.88828
1988,77.33333333333333,67.646355
9932,77.33333333333333,76.85022
8433,77.33333333333333,76.85664
1385,77.33333333333333,79.728485
4920,77.33333333333333,61.579075
5755,77.33333333333333,67.85521
6798,77.0,65.96759
6387,77.0,60.695103
4967,77.0,73.43915
710,77.0,54.545822
3651,77.0,69.38336
8713,77.0,76.814026
8553,77.0,64.81481
302,77.0,76.13134
6956,77.0,76.54767
3312,77.0,66.04275
4572,77.0,86.87621
9700,77.0,63.88766
2540,77.0,80.72084
11891,77.0,72.443214
10317,77.0,61.963856
1435,77.0,68.779205
5078,77.0,61.89486
10014,77.0,86.62112
11693,77.0,65.61473
10566,77.0,65.87962
5824,77.0,72.32199
5635,77.0,73.57167
10658,77.0,80.727806
7219,77.0,71.28273
8309,76.66666666666667,79.869965
4855,76.66666666666667,72.12274
9328,76.66666666666667,69.25369
12101,76.66666666666667,67.77619
2037,76.66666666666667,78.086975
686,76.66666666666667,46.464523
1675,76.66666666666667,67.001854
10864,76.66666666666667,57.67094
3665,76.66666666666667,58.407986
1608,76.66666666666667,55.647854
10664,76.66666666666667,66.365715
1545,76.66666666666667,58.113594
2195,76.66666666666667,62.695934
5513,76.66666666666667,65.60554
6374,76.66666666666667,72.74418
11764,76.66666666666667,66.8749
3562,76.66666666666667,69.386955
5733,76.66666666666667,57.1837
1900,76.66666666666667,85.3899
12268,76.66666666666667,68.00271
7557,76.33333333333333,62.338448
2577,76.33333333333333,65.53196
8008,76.33333333333333,86.80125
1258,76.33333333333333,72.15117
1000,76.33333333333333,75.40879
10803,76.33333333333333,62.164043
11234,76.33333333333333,80.65066
6434,76.33333333333333,83.09372
1691,76.33333333333333,56.651974
11146,76.33333333333333,76.46413
8471,76.33333333333333,87.53737
1805,76.33333333333333,76.426445
11641,76.33333333333333,65.40495
4323,76.33333333333333,80.80221
5557,76.33333333333333,59.46372
1390,76.33333333333333,66.93149
2322,76.33333333333333,66.33632
11164,76.33333333333333,32.923393
4571,76.0,49.498184
11358,76.0,69.2453
1104,76.0,64.901405
9938,76.0,43.74688
3422,76.0,78.53201
5378,76.0,80.60179
1978,76.0,69.10556
10870,76.0,86.09304
11788,76.0,56.82778
1458,76.0,72.59921
4932,76.0,62.21588
2017,76.0,72.10329
1319,76.0,68.67637
80,76.0,77.53181
5891,76.0,66.19795
2176,76.0,56.69455
5354,76.0,66.407974
5342,76.0,72.48509
4813,76.0,86.03958
2106,76.0,87.91681
12012,76.0,72.31028
9184,76.0,82.89843
8129,76.0,51.35733
3309,76.0,73.61764
7295,75.66666666666667,58.729443
3996,75.66666666666667,86.44727
2153,75.66666666666667,71.912796
11907,75.66666666666667,63.775993
4820,75.66666666666667,75.41769
4155,75.66666666666667,49.54947
6964,75.66666666666667,55.583183
6716,75.66666666666667,43.44898
9798,75.66666666666667,66.80131
10657,75.66666666666667,68.52238
4035,75.66666666666667,77.60193
12261,75.66666666666667,67.81818
9168,75.66666666666667,67.6545
9235,75.66666666666667,72.370384
12258,75.66666666666667,71.32865
7472,75.66666666666667,72.34708
658,75.66666666666667,51.89292
6277,75.66666666666667,80.88154
240,75.66666666666667,49.49026
4607,75.66666666666667,85.104355
3296,75.33333333333333,72.443214
8351,75.33333333333333,83.93803
7422,75.33333333333333,86.50246
2803,75.33333333333333,69.18613
2009,75.33333333333333,75.96089
11929,75.33333333333333,56.961372
3115,75.33333333333333,68.505905
8149,75.33333333333333,72.83377
4355,75.33333333333333,75.936676
10602,75.33333333333333,80.03104
4823,75.33333333333333,73.42233
3197,75.33333333333333,58.196453
5565,75.33333333333333,65.89199
3995,75.33333333333333,65.67907
5210,75.33333333333333,80.76044
11160,75.33333333333333,88.6422
11659,75.33333333333333,75.874886
814,75.33333333333333,75.67462
10055,75.33333333333333,73.68345
10175,75.33333333333333,66.15557
1414,75.33333333333333,76.008545
5845,75.33333333333333,69.4724
10085,75.33333333333333,60.06935
1244,75.0,77.41892
9053,75.0,72.24119
2485,75.0,79.45662
8326,75.0,86.80125
2612,75.0,83.310684
3190,75.0,68.96701
9331,75.0,73.74869
5133,75.0,72.218735
6777,75.0,85.859886
5219,75.0,67.84629
2734,75.0,84.00788
5252,74.66666666666667,61.89486
9319,74.66666666666667,68.99849
489,74.66666666666667,56.290367
11118,74.66666666666667,67.84629
6741,74.66666666666667,64.99078
10628,74.66666666666667,65.09284
2197,74.66666666666667,67.73881
10130,74.66666666666667,64.76583
12051,74.66666666666667,79.99558
11581,74.66666666666667,72.218735
4927,74.66666666666667,54.19094
4783,74.66666666666667,58.23756
4561,74.66666666666667,68.421165
6549,74.66666666666667,86.15813
7829,74.66666666666667,78.66139
382,74.66666666666667,60.02202
9537,74.66666666666667,66.622536
5688,74.66666666666667,45.57661
6492,74.66666666666667,69.25369
5279,74.66666666666667,45.182194
4648,74.66666666666667,73.52035
11151,74.66666666666667,80.38014
2619,74.66666666666667,72.29868
4288,74.66666666666667,60.980137
9000,74.66666666666667,65.860886
9979,74.66666666666667,69.52008
5631,74.66666666666667,58.76904
11176,74.66666666666667,85.329666
6466,74.66666666666667,72.33408
2659,74.66666666666667,69.35695
8162,74.66666666666667,59.09353
5863,74.66666666666667,69.4724
9262,74.33333333333333,67.73931
5060,74.33333333333333,58.790787
8519,74.33333333333333,58.32495
3584,74.33333333333333,75.689026
5212,74.33333333333333,68.99849
174,74.33333333333333,54.893368
6630,74.33333333333333,65.89118
12384,74.33333333333333,68.06242
9577,74.33333333333333,60.568314
6121,74.33333333333333,69.138245
2270,74.33333333333333,86.90992
12339,74.33333333333333,56.84586
8550,74.33333333333333,57.5599
2471,74.33333333333333,79.94719
8784,74.33333333333333,63.921368
12029,74.33333333333333,80.589195
4666,74.33333333333333,81.754845
8644,74.33333333333333,64.359505
3882,74.33333333333333,66.49469
4436,74.33333333333333,82.4839
4586,74.33333333333333,76.39377
7828,74.33333333333333,67.15643
11512,74.0,73.64157
8917,74.0,49.287277
9160,74.0,57.35091
2630,74.0,81.028656
1300,74.0,55.9685
5077,74.0,69.18957
11012,74.0,49.53234
4129,74.0,75.6531
10230,74.0,72.2866
7364,74.0,50.51335
8106,74.0,50.362465
11675,74.0,81.708694
8781,74.0,68.59321
7569,74.0,68.765656
9345,74.0,57.743362
2366,74.0,68.91411
10677,74.0,88.56216
5113,74.0,54.01845
3835,74.0,56.313023
7247,74.0,69.32426
9559,74.0,48.962692
5483,73.66666666666667,75.620964
3766,73.66666666666667,61.85129
12349,73.66666666666667,62.026997
5095,73.66666666666667,72.27011
10767,73.66666666666667,59.080917
2777,73.66666666666667,58.54213
11949,73.66666666666667,76.426445
7614,73.66666666666667,55.108704
2860,73.66666666666667,47.932384
12286,73.66666666666667,32.404873
347,73.66666666666667,63.851894
407,73.66666666666667,63.833794
9906,73.66666666666667,57.961628
5585,73.66666666666667,67.22808
2657,73.66666666666667,87.24846
11472,73.66666666666667,81.88403
10290,73.66666666666667,57.948936
3609,73.33333333333333,62.948547
3474,73.33333333333333,72.12999
333,73.33333333333333,89.72662
1841,73.33333333333333,69.4724
3583,73.33333333333333,58.007893
6333,73.33333333333333,69.318405
11144,73.33333333333333,71.79912
3133,73.33333333333333,81.45769
6584,73.33333333333333,69.77314
1165,73.33333333333333,58.275112
4549,73.33333333333333,67.537346
4172,73.33333333333333,62.136158
1008,73.33333333333333,88.42239
4125,73.33333333333333,65.89344
6467,73.0,48.871834
4548,73.0,37.66061
9860,73.0,44.412865
1178,73.0,71.08465
11776,73.0,73.55719
5898,73.0,84.60503
11471,73.0,36.76195
9680,73.0,48.7935
10724,73.0,79.2615
7809,73.0,72.43744
9435,73.0,68.65238
5174,73.0,73.369705
4214,73.0,57.069122
10904,72.66666666666667,76.35112
781,72.66666666666667,76.38047
7236,72.66666666666667,51.416924
1256,72.66666666666667,67.04503
11944,72.66666666666667,61.058342
9403,72.66666666666667,71.91559
4231,72.66666666666667,56.26478
6767,72.66666666666667,68.99849
387,72.66666666666667,66.57821
12396,72.66666666666667,78.66139
8549,72.66666666666667,86.054565
1013,72.66666666666667,66.96237
10201,72.66666666666667,51.91239
11077,72.66666666666667,79.417984
11280,72.66666666666667,71.91136
5142,72.66666666666667,66.27148
7397,72.66666666666667,79.3034
10817,72.66666666666667,90.086876
11186,72.33333333333333,69.28424
7785,72.33333333333333,44.275234
11066,72.33333333333333,49.130875
2816,72.33333333333333,69.37559
4377,72.33333333333333,43.867588
5087,72.33333333333333,79.029175
5138,72.33333333333333,78.34759
928,72.33333333333333,60.1243
8596,72.33333333333333,62.028008
3541,72.33333333333333,61.44446
4297,72.33333333333333,54.9989
10464,72.33333333333333,50.139503
2990,72.33333333333333,64.14366
4859,72.33333333333333,69.21719
6950,72.33333333333333,60.62821
9036,72.33333333333333,86.936676
1202,72.33333333333333,57.955338
7702,72.33333333333333,68.36576
3683,72.33333333333333,53.516727
6299,72.33333333333333,69.038666
5214,72.33333333333333,80.77567
1644,72.33333333333333,66.105095
6705,72.33333333333333,77.247856
7507,72.33333333333333,66.47478
10671,72.0,69.37559
3123,72.0,45.32097
6289,72.0,61.894665
5466,72.0,64.80041
4638,72.0,83.127075
8907,72.0,84.63231
8081,72.0,62.717903
256,72.0,72.32199
1624,72.0,79.09431
5085,72.0,67.513466
10591,72.0,82.68519
5107,72.0,62.514523
9629,72.0,42.494335
8346,72.0,69.388016
10850,72.0,49.80684
9936,72.0,44.041817
4236,72.0,61.38023
10259,72.0,74.18252
1937,72.0,73.81755
1086,72.0,61.14207
9963,72.0,69.013245
10326,71.66666666666667,65.08604
1164,71.66666666666667,69.48263
10720,71.66666666666667,76.510704
10554,71.66666666666667,55.851784
2329,71.66666666666667,33.560814
6579,71.66666666666667,57.59195
4979,71.66666666666667,82.61528
1810,71.66666666666667,86.269165
6361,71.66666666666667,57.274334
3730,71.66666666666667,75.620964
10703,71.66666666666667,59.396748
6897,71.66666666666667,71.23315
5410,71.66666666666667,61.436512
3801,71.66666666666667,81.0876
6065,71.66666666666667,68.59199
2239,71.66666666666667,80.662254
559,71.66666666666667,75.85589
7276,71.66666666666667,43.25975
7197,71.33333333333333,36.04055
2793,71.33333333333333,75.08642
377,71.33333333333333,83.04558
221,71.33333333333333,43.44898
6930,71.33333333333333,78.66139
12027,71.33333333333333,66.456436
8933,71.33333333333333,48.697094
636,71.33333333333333,60.061207
3108,71.33333333333333,46.715553
5468,71.33333333333333,63.653656
5207,71.33333333333333,60.749207
487,71.33333333333333,51.727734
3765,71.33333333333333,66.22407
9974,71.33333333333333,55.32724
303,71.33333333333333,67.78317
2161,71.33333333333333,65.93466
2788,71.33333333333333,51.46848
2843,71.33333333333333,65.860886
11951,71.33333333333333,65.688126
6994,71.33333333333333,58.253708
10012,71.33333333333333,61.14207
7307,71.33333333333333,76.716866
5719,71.33333333333333,69.78449
1418,71.33333333333333,64.17002
3997,71.33333333333333,72.52706
9688,71.0,61.899605
3146,71.0,54.216515
11648,71.0,85.49425
5825,71.0,67.48097
8702,71.0,53.525948
5747,71.0,68.518265
880,71.0,61.492035
8758,71.0,52.407707
9265,71.0,38.339634
2978,71.0,68.09137
11985,71.0,56.517326
7080,71.0,76.74459
6841,71.0,49.10148
2139,71.0,68.541824
4570,71.0,68.43016
10232,71.0,65.036606
12319,71.0,66.15557
6548,71.0,52.031868
3370,71.0,76.19661
10272,71.0,76.11276
12205,71.0,89.25598
11017,71.0,69.07412
5395,71.0,63.705185
5228,70.66666666666667,80.37537
8738,70.66666666666667,61.102623
7741,70.66666666666667,60.00178
4769,70.66666666666667,55.8266
6555,70.66666666666667,50.057102
1185,70.66666666666667,83.310684
4434,70.66666666666667,66.464066
10553,70.66666666666667,57.566696
6831,70.66666666666667,68.96801
3823,70.66666666666667,62.21423
3957,70.66666666666667,43.81323
6863,70.66666666666667,60.298836
7492,70.66666666666667,76.791214
8798,70.66666666666667,50.311367
7081,70.66666666666667,42.52698
7558,70.66666666666667,59.977943
3221,70.66666666666667,44.2378
2464,70.66666666666667,61.63793
9226,70.66666666666667,61.60684
8978,70.66666666666667,55.5718
12389,70.66666666666667,63.35935
9796,70.33333333333333,64.14306
4814,70.33333333333333,61.177467
11340,70.33333333333333,66.24831
11366,70.33333333333333,83.42013
5071,70.33333333333333,72.29868
1826,70.33333333333333,44.759804
7019,70.33333333333333,87.65978
4908,70.33333333333333,76.558334
3579,70.33333333333333,69.25369
4960,70.33333333333333,61.8646
11275,70.33333333333333,82.55867
1762,70.33333333333333,58.874634
2155,70.33333333333333,49.16246
5069,70.33333333333333,66.05727
907,70.33333333333333,66.27737
7272,70.33333333333333,48.99702
7421,70.0,79.70931
11987,70.0,49.901005
10670,70.0,79.50609
12315,70.0,70.30497
4545,70.0,73.44262
6480,70.0,89.72662
7953,70.0,69.276146
6005,70.0,68.81261
3960,70.0,67.323784
10775,70.0,64.45004
11830,70.0,79.59148
10468,70.0,43.00034
11385,70.0,67.729614
2027,70.0,67.163956
2213,70.0,51.633835
435,70.0,70.71898
10907,70.0,50.782425
1235,70.0,58.508488
9364,69.66666666666667,50.24392
6700,69.66666666666667,64.36934
9937,69.66666666666667,71.54278
6617,69.66666666666667,59.753273
10133,69.66666666666667,61.663258
3124,69.66666666666667,50.137623
7057,69.66666666666667,60.04151
4897,69.66666666666667,64.60272
189,69.66666666666667,60.90983
3939,69.66666666666667,68.01122
5644,69.66666666666667,68.073326
1975,69.66666666666667,67.35713
6787,69.66666666666667,62.06154
7670,69.66666666666667,68.335724
8915,69.66666666666667,61.811424
10045,69.66666666666667,68.95909
7407,69.66666666666667,82.61421
2865,69.66666666666667,62.95287
6153,69.66666666666667,87.03296
6668,69.66666666666667,66.49235
855,69.66666666666667,60.850914
6820,69.66666666666667,71.850296
7040,69.66666666666667,56.1425
7234,69.66666666666667,68.07677
2498,69.66666666666667,33.575317
2371,69.66666666666667,86.220436
9320,69.66666666666667,48.348225
12280,69.66666666666667,53.693344
9762,69.66666666666667,65.327095
10910,69.66666666666667,71.0073
7671,69.33333333333333,77.869156
3151,69.33333333333333,80.44808
9023,69.33333333333333,63.03678
4163,69.33333333333333,58.178604
10314,69.33333333333333,65.9408
5963,69.33333333333333,58.178604
2833,69.33333333333333,75.82979
4469,69.33333333333333,65.60554
10686,69.33333333333333,51.008633
1589,69.33333333333333,62.429096
5384,69.33333333333333,49.803417
695,69.33333333333333,62.692387
1490,69.33333333333333,65.91513
10530,69.33333333333333,44.443264
2781,69.33333333333333,60.862507
8187,69.33333333333333,53.76004
5732,69.33333333333333,48.86108
1960,69.33333333333333,69.25369
6472,69.33333333333333,83.93803
3734,69.33333333333333,44.644966
7216,69.33333333333333,67.3353
3780,69.33333333333333,68.51671
2678,69.33333333333333,57.312737
9424,69.0,78.03048
2809,69.0,59.467712
11006,69.0,58.807423
10520,69.0,57.08055
135,69.0,55.85974
987,69.0,72.42097
3405,69.0,53.64995
10372,69.0,79.368286
3225,69.0,60.529865
12257,69.0,68.67637
8454,69.0,53.436665
7817,68.66666666666667,53.62333
2439,68.66666666666667,84.02217
2086,68.66666666666667,57.312737
5034,68.66666666666667,60.99682
4866,68.66666666666667,59.7279
1393,68.66666666666667,61.06155
9650,68.66666666666667,49.43645
864,68.66666666666667,55.914295
8998,68.66666666666667,52.121002
570,68.66666666666667,41.60061
6871,68.66666666666667,66.009384
11694,68.66666666666667,78.38953
5791,68.66666666666667,59.84036
10606,68.66666666666667,69.6041
9039,68.66666666666667,82.894646
3612,68.66666666666667,66.84144
5191,68.66666666666667,50.707294
8693,68.66666666666667,64.61321
8060,68.66666666666667,43.10767
6683,68.66666666666667,68.55114
8803,68.33333333333333,78.36986
1981,68.33333333333333,64.071434
2728,68.33333333333333,72.74524
7191,68.33333333333333,71.19638
10961,68.33333333333333,75.99154
7794,68.33333333333333,56.44187
1793,68.33333333333333,50.504665
6079,68.33333333333333,69.32283
343,68.33333333333333,65.61298
4745,68.33333333333333,60.925396
297,68.33333333333333,64.48724
8441,68.33333333333333,71.161064
